date,PRCP,station,SNOW,SNWD,TMAX,TMIN,WT01,WT08,WT16,WT03,TSUN,WT02,WT05,WT18,PGTM,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG,WT07
1960-10-01T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,61.0,,,,,,,,,,,,,,,,,,
1960-10-02T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,75.0,58.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-10-03T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,75.0,57.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-10-04T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,83.0,59.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-10-05T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,91.0,64.0,,,,,,,,,,,,,,,,,,
1960-10-06T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,86.0,69.0,,,,,,,,,,,,,,,,,,
1960-10-07T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,78.0,66.0,,,,,,,,,,,,,,,,,,
1960-10-08T00:00:00,0.01,GHCND:USW00023188,0.0,0.0,70.0,62.0,,,1.0,,,,,,,,,,,,,,,
1960-10-09T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,61.0,,,1.0,,,,,,,,,,,,,,,
1960-10-10T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,58.0,,,,,,,,,,,,,,,,,,
1960-10-11T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,54.0,,,,,,,,,,,,,,,,,,
1960-10-12T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,54.0,,,,,,,,,,,,,,,,,,
1960-10-13T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,55.0,,,,,,,,,,,,,,,,,,
1960-10-14T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,56.0,,,,,,,,,,,,,,,,,,
1960-10-15T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,79.0,53.0,,,,,,,,,,,,,,,,,,
1960-10-16T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,79.0,55.0,,,,,,,,,,,,,,,,,,
1960-10-17T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,76.0,56.0,1.0,,,,,,,,,,,,,,,,,
1960-10-18T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,56.0,,,,,,,,,,,,,,,,,,
1960-10-19T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,74.0,54.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-10-20T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,80.0,57.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-10-21T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,81.0,57.0,,1.0,,,,,,,,,,,,,,,,
1960-10-22T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,75.0,57.0,,1.0,1.0,,,,,,,,,,,,,,,
1960-10-23T00:00:00,0.03,GHCND:USW00023188,0.0,0.0,72.0,62.0,,1.0,1.0,,,,,,,,,,,,,,,
1960-10-24T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,58.0,,,,,,,,,,,,,,,,,,
1960-10-25T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,55.0,,1.0,,,,,,,,,,,,,,,,
1960-10-26T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,60.0,,1.0,,,,,,,,,,,,,,,,
1960-10-27T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,59.0,,1.0,,,,,,,,,,,,,,,,
1960-10-28T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,55.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-10-29T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,58.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-10-30T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,56.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-10-31T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,57.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-11-01T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,56.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1960-11-02T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,58.0,,1.0,,,,,,,,,,,,,,,,
1960-11-03T00:00:00,0.14,GHCND:USW00023188,0.0,0.0,64.0,59.0,1.0,,1.0,,,,,,,,,,,,,,,
1960-11-04T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,56.0,,,1.0,,,,,,,,,,,,,,,
1960-11-05T00:00:00,0.16,GHCND:USW00023188,0.0,0.0,71.0,62.0,,,1.0,,,,,,,,,,,,,,,
1960-11-06T00:00:00,0.12,GHCND:USW00023188,0.0,0.0,69.0,58.0,,,1.0,,,,,,,,,,,,,,,
1960-11-07T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,55.0,,,,,,,,,,,,,,,,,,
1960-11-08T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,53.0,,,,,,,,,,,,,,,,,,
1960-11-09T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,52.0,,1.0,,,,,,,,,,,,,,,,
1960-11-10T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,52.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-11-11T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,54.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-11-12T00:00:00,0.06,GHCND:USW00023188,0.0,0.0,63.0,57.0,,,1.0,,,,,,,,,,,,,,,
1960-11-13T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,54.0,,,1.0,,,,,,,,,,,,,,,
1960-11-14T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,50.0,,,,,,,,,,,,,,,,,,
1960-11-15T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,49.0,,,,,,,,,,,,,,,,,,
1960-11-16T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,50.0,,,,,,,,,,,,,,,,,,
1960-11-17T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,77.0,50.0,,,,,,,,,,,,,,,,,,
1960-11-18T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,51.0,,,,,,,,,,,,,,,,,,
1960-11-19T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,71.0,55.0,,,,,,,,,,,,,,,,,,
1960-11-20T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,76.0,51.0,,,,,,,,,,,,,,,,,,
1960-11-21T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,51.0,1.0,,,,,,,,,,,,,,,,,
1960-11-22T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,48.0,1.0,,,,,,,,,,,,,,,,,
1960-11-23T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,47.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-11-24T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,47.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-11-25T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-11-26T00:00:00,0.53,GHCND:USW00023188,0.0,0.0,61.0,52.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1960-11-27T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,63.0,50.0,,,,,,,,,,,,,,,,,,
1960-11-28T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,44.0,,,,,,,,,,,,,,,,,,
1960-11-29T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,49.0,,,,,,,,,,,,,,,,,,
1960-11-30T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,49.0,,1.0,,,,,,,,,,,,,,,,
1960-12-01T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,71.0,54.0,,1.0,,,,,,,,,,,,,,,,
1960-12-02T00:00:00,0.07,GHCND:USW00023188,0.0,0.0,65.0,52.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1960-12-03T00:00:00,0.05,GHCND:USW00023188,0.0,0.0,63.0,48.0,,,1.0,,,,,,,,,,,,,,,
1960-12-04T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,64.0,46.0,,,,,,,,,,,,,,,,,,
1960-12-05T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,66.0,46.0,,,,,,,,,,,,,,,,,,
1960-12-06T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,64.0,44.0,,,,,,,,,,,,,,,,,,
1960-12-07T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,60.0,41.0,,,,,,,,,,,,,,,,,,
1960-12-08T00:00:00,0.09,GHCND:USW00023188,0.0,0.0,55.0,39.0,,,1.0,,,,,,,,,,,,,,,
1960-12-09T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,57.0,35.0,,,,,,,,,,,,,,,,,,
1960-12-10T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,60.0,45.0,,,,,,,,,,,,,,,,,,
1960-12-11T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,63.0,49.0,1.0,,,,,,,,,,,,,,,,,
1960-12-12T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,46.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-12-13T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,71.0,47.0,,,,,,,,,,,,,,,,,,
1960-12-14T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,66.0,47.0,,,,,,,,,,,,,,,,,,
1960-12-15T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,64.0,46.0,,1.0,,,,,,,,,,,,,,,,
1960-12-16T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,63.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-12-17T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,44.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-12-18T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,42.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-12-19T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,42.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-12-20T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,81.0,46.0,1.0,,,,,,,,,,,,,,,,,
1960-12-21T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,76.0,49.0,,,,,,,,,,,,,,,,,,
1960-12-22T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,78.0,49.0,,,,,,,,,,,,,,,,,,
1960-12-23T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,77.0,50.0,,,,,,,,,,,,,,,,,,
1960-12-24T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,47.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-12-25T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,44.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-12-26T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,42.0,1.0,1.0,,,,,,,,,,,,,,,,
1960-12-27T00:00:00,0.01,GHCND:USW00023188,0.0,0.0,60.0,45.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1960-12-28T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,52.0,,,1.0,,,,,,,,,,,,,,,
1960-12-29T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,46.0,,,,,,,,,,,,,,,,,,
1960-12-30T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,47.0,1.0,,,,,,,,,,,,,,,,,
1961-10-01T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,74.0,61.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-10-02T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,77.0,60.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-10-03T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,76.0,58.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-10-04T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,74.0,59.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1961-10-05T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,58.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-10-06T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,61.0,,1.0,,,,,,,,,,,,,,,,
1961-10-07T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,62.0,,,1.0,,,,,,,,,,,,,,,
1961-10-08T00:00:00,0.2,GHCND:USW00023188,0.0,0.0,68.0,53.0,,,1.0,1.0,,,,,,,,,,,,,,
1961-10-09T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,51.0,,,,,,,,,,,,,,,,,,
1961-10-10T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,51.0,,,,,,,,,,,,,,,,,,
1961-10-11T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,52.0,,,,,,,,,,,,,,,,,,
1961-10-12T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,77.0,55.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-10-13T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,86.0,56.0,,1.0,,,,,,,,,,,,,,,,
1961-10-14T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,107.0,61.0,,1.0,,,,,,,,,,,,,,,,
1961-10-15T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,97.0,73.0,,,,,,,,,,,,,,,,,,
1961-10-16T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,91.0,67.0,,,,,,,,,,,,,,,,,,
1961-10-17T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,74.0,64.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-10-18T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,74.0,64.0,,1.0,,,,,,,,,,,,,,,,
1961-10-19T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,64.0,,1.0,,,,,,,,,,,,,,,,
1961-10-20T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,64.0,,,,,,,,,,,,,,,,,,
1961-10-21T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,74.0,62.0,,,,,,,,,,,,,,,,,,
1961-10-22T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,58.0,,,,,,,,,,,,,,,,,,
1961-10-23T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,54.0,,,,,,,,,,,,,,,,,,
1961-10-24T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,52.0,,,,,,,,,,,,,,,,,,
1961-10-25T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,77.0,53.0,,1.0,,,,,,,,,,,,,,,,
1961-10-26T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,56.0,,,,,,,,,,,,,,,,,,
1961-10-27T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,57.0,,1.0,,,,,,,,,,,,,,,,
1961-10-28T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,57.0,,,1.0,,,,,,,,,,,,,,,
1961-10-29T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,48.0,,,,,,,,,,,,,,,,,,
1961-10-30T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,54.0,,,,,,,,,,,,,,,,,,
1961-10-31T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,51.0,,,1.0,,,,,,,,,,,,,,,
1961-11-01T00:00:00,0.03,GHCND:USW00023188,0.0,0.0,67.0,57.0,,,1.0,,,,,,,,,,,,,,,
1961-11-02T00:00:00,0.01,GHCND:USW00023188,0.0,0.0,67.0,55.0,,,1.0,,,,,,,,,,,,,,,
1961-11-03T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,50.0,,1.0,,,,,,,,,,,,,,,,
1961-11-04T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,52.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-11-05T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,79.0,51.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-11-06T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,82.0,58.0,,,,,,,,,,,,,,,,,,
1961-11-07T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,82.0,60.0,,,,,,,,,,,,,,,,,,
1961-11-08T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,83.0,58.0,,,,,,,,,,,,,,,,,,
1961-11-09T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,75.0,56.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-11-10T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,54.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-11-11T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,66.0,54.0,,1.0,,,,,,,,,,,,,,,,
1961-11-12T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,71.0,49.0,,1.0,,,,,,,,,,,,,,,,
1961-11-13T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,77.0,46.0,,,,,,,,,,,,,,,,,,
1961-11-14T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,76.0,48.0,,,,,,,,,,,,,,,,,,
1961-11-15T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,66.0,49.0,,,,,,,,,,,,,,,,,,
1961-11-16T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,66.0,56.0,,,1.0,,,,,,,,,,,,,,,
1961-11-17T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,51.0,,,,,,,,,,,,,,,,,,
1961-11-18T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,48.0,,1.0,,,,,,,,,,,,,,,,
1961-11-19T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,64.0,45.0,,1.0,,,,,,,,,,,,,,,,
1961-11-20T00:00:00,0.32,GHCND:USW00023188,0.0,0.0,62.0,51.0,1.0,,1.0,,,,,,,,,,,,,,,
1961-11-21T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,64.0,49.0,,,1.0,,,,,,,,,,,,,,,
1961-11-22T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,66.0,44.0,,,,,,,,,,,,,,,,,,
1961-11-23T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,44.0,,1.0,,,,,,,,,,,,,,,,
1961-11-24T00:00:00,0.05,GHCND:USW00023188,0.0,0.0,63.0,47.0,,1.0,1.0,,,,,,,,,,,,,,,
1961-11-25T00:00:00,0.36,GHCND:USW00023188,0.0,0.0,63.0,54.0,1.0,,1.0,,,,,,,,,,,,,,,
1961-11-26T00:00:00,0.02,GHCND:USW00023188,0.0,0.0,66.0,52.0,1.0,,1.0,,,,,,,,,,,,,,,
1961-11-27T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,50.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-11-28T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,48.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-11-29T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,50.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1961-11-30T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,55.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-01T00:00:00,0.03,GHCND:USW00023188,0.0,0.0,70.0,50.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1961-12-02T00:00:00,0.82,GHCND:USW00023188,0.0,0.0,64.0,55.0,1.0,,1.0,,,,,,,,,,,,,,,
1961-12-03T00:00:00,0.09,GHCND:USW00023188,0.0,0.0,63.0,50.0,,,1.0,,,,,,,,,,,,,,,
1961-12-04T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,47.0,,,,,,,,,,,,,,,,,,
1961-12-05T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,46.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-06T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,63.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-07T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,48.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-08T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,63.0,51.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-09T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,64.0,51.0,,,1.0,,,,,,,,,,,,,,,
1961-12-10T00:00:00,0.12,GHCND:USW00023188,0.0,0.0,60.0,50.0,,,1.0,,,,,,,,,,,,,,,
1961-12-11T00:00:00,0.04,GHCND:USW00023188,0.0,0.0,62.0,49.0,,,1.0,,,,,,,,,,,,,,,
1961-12-12T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,61.0,45.0,,,,,,,,,,,,,,,,,,
1961-12-13T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,63.0,50.0,,,,,,,,,,,,,,,,,,
1961-12-14T00:00:00,0.19,GHCND:USW00023188,0.0,0.0,58.0,50.0,,,1.0,,,,,,,,,,,,,,,
1961-12-15T00:00:00,0.03,GHCND:USW00023188,0.0,0.0,63.0,50.0,,,1.0,,,,,,,,,,,,,,,
1961-12-16T00:00:00,0.13,GHCND:USW00023188,0.0,0.0,60.0,50.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1961-12-17T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,61.0,45.0,,1.0,,,,,,,,,,,,,,,,
1961-12-18T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,61.0,51.0,,,1.0,,,,,,,,,,,,,,,
1961-12-19T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,64.0,47.0,,1.0,,,,,,,,,,,,,,,,
1961-12-20T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,67.0,48.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-21T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,61.0,51.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-22T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,47.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-23T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,66.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-24T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-25T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,61.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-26T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,61.0,47.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-27T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,65.0,44.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-28T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,75.0,43.0,1.0,1.0,,,,,,,,,,,,,,,,
1961-12-29T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,45.0,,1.0,,,,,,,,,,,,,,,,
1961-12-30T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,44.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-01T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,58.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-02T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,60.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-03T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,61.0,,1.0,,,,,,,,,,,,,,,,
1962-10-04T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,68.0,61.0,,,1.0,,,,,,,,,,,,,,,
1962-10-05T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,59.0,,,,,,,,,,,,,,,,,,
1962-10-06T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,60.0,,,,,,,,,,,,,,,,,,
1962-10-07T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,58.0,,,,,,,,,,,,,,,,,,
1962-10-08T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,54.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-09T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,71.0,57.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-10T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,57.0,,1.0,,,,,,,,,,,,,,,,
1962-10-11T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,58.0,,1.0,,,,,,,,,,,,,,,,
1962-10-12T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,56.0,,1.0,,,,,,,,,,,,,,,,
1962-10-13T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,56.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-14T00:00:00,0.01,GHCND:USW00023188,0.0,0.0,72.0,60.0,,,1.0,,,,,,,,,,,,,,,
1962-10-15T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,57.0,,,,,,,,,,,,,,,,,,
1962-10-16T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,57.0,,,,,,,,,,,,,,,,,,
1962-10-17T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,54.0,,,,,,,,,,,,,,,,,,
1962-10-18T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,58.0,,,1.0,,,,,,,,,,,,,,,
1962-10-19T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,71.0,60.0,,,,,,,,,,,,,,,,,,
1962-10-20T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,73.0,55.0,,1.0,,,,,,,,,,,,,,,,
1962-10-21T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,79.0,57.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-22T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,56.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-23T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,59.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-24T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,60.0,,1.0,,,,,,,,,,,,,,,,
1962-10-25T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,69.0,59.0,,1.0,,,,,,,,,,,,,,,,
1962-10-26T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,59.0,,1.0,,,,,,,,,,,,,,,,
1962-10-27T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,70.0,56.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-28T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,72.0,53.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-29T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,75.0,50.0,1.0,1.0,,,,,,,,,,,,,,,,
1962-10-30T00:00:00,0.0,GHCND:USW00023188,0.0,0.0,89.0,56.0,1.0,1.0,,,,,,,,,,,,,,,,
