date,PRCP,station,SNOW,SNWD,TMAX,TMIN,WT08,WT16,WT03,WT01,WT18,TSUN,WT02,WT05,PGTM,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG,WT07
1971-10-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,58.0,,,,,,120.0,,,1436.0,,,,,,,,,
1971-10-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,79.0,54.0,,,,,,696.0,,,1336.0,,,,,,,,,
1971-10-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,72.0,45.0,,,,,,696.0,,,1212.0,,,,,,,,,
1971-10-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,76.0,44.0,,,,,,402.0,,,1206.0,,,,,,,,,
1971-10-09T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,71.0,49.0,,1.0,,,,222.0,,,712.0,,,,,,,,,
1971-10-10T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,66.0,42.0,,,,,,648.0,,,1154.0,,,,,,,,,
1971-10-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,40.0,,,,,,690.0,,,1154.0,,,,,,,,,
1971-10-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,82.0,46.0,,,,,,684.0,,,1342.0,,,,,,,,,
1971-10-13T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,53.0,,,,,,294.0,,,1148.0,,,,,,,,,
1971-10-14T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,81.0,52.0,,,,,,684.0,,,1318.0,,,,,,,,,
1971-10-15T00:00:00,0.11,GHCND:USW00013897,0.0,0.0,72.0,57.0,1.0,1.0,1.0,1.0,,66.0,1.0,,1430.0,,,,,,,,,
1971-10-16T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,79.0,61.0,1.0,,,1.0,,318.0,1.0,,1348.0,,,,,,,,,
1971-10-17T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,81.0,58.0,1.0,,,1.0,,282.0,1.0,,1854.0,,,,,,,,,
1971-10-18T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,82.0,61.0,1.0,,,1.0,,552.0,,,906.0,,,,,,,,,
1971-10-19T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,80.0,57.0,1.0,,,1.0,,570.0,,,1300.0,,,,,,,,,
1971-10-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,79.0,54.0,1.0,1.0,,1.0,,258.0,,,1036.0,,,,,,,,,
1971-10-21T00:00:00,0.04,GHCND:USW00013897,0.0,0.0,71.0,62.0,,1.0,,1.0,,18.0,,,1054.0,,,,,,,,,
1971-10-22T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,73.0,65.0,1.0,,,1.0,,12.0,,,1824.0,,,,,,,,,
1971-10-23T00:00:00,0.03,GHCND:USW00013897,0.0,0.0,71.0,65.0,1.0,1.0,,1.0,,0.0,,,1430.0,,,,,,,,,
1971-10-24T00:00:00,0.93,GHCND:USW00013897,0.0,0.0,72.0,64.0,,1.0,1.0,1.0,,60.0,,,436.0,,,,,,,,,
1971-10-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,71.0,54.0,1.0,1.0,,1.0,,54.0,,,1318.0,,,,,,,,,
1971-10-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,73.0,51.0,1.0,,,1.0,,252.0,1.0,,2148.0,,,,,,,,,
1971-10-27T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,79.0,50.0,1.0,,,1.0,,594.0,,,1100.0,,,,,,,,,
1971-10-28T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,83.0,55.0,1.0,,,1.0,,618.0,,,1242.0,,,,,,,,,
1971-10-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,82.0,56.0,1.0,,,1.0,,582.0,,,1312.0,,,,,,,,,
1971-10-30T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,82.0,55.0,1.0,,,1.0,,516.0,1.0,,1330.0,,,,,,,,,
1971-10-31T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,80.0,61.0,1.0,,,1.0,,222.0,,,1306.0,,,,,,,,,
1971-11-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,84.0,65.0,,,,1.0,,420.0,,,1248.0,,,,,,,,,
1971-11-02T00:00:00,0.06,GHCND:USW00013897,0.0,0.0,80.0,62.0,,1.0,,,,174.0,,,830.0,,,,,,,,,
1971-11-03T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,37.0,,,,,,636.0,,,1048.0,,,,,,,,,
1971-11-04T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,32.0,,,,,,636.0,,,1242.0,,,,,,,,,
1971-11-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,66.0,33.0,,,,,,600.0,,,1424.0,,,,,,,,,
1971-11-06T00:00:00,0.25,GHCND:USW00013897,0.0,0.0,69.0,35.0,,1.0,,1.0,,246.0,,,1330.0,,,,,,,,,
1971-11-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,43.0,27.0,,,,,,630.0,,,948.0,,,,,,,,,
1971-11-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,52.0,22.0,,,,,,600.0,,,1406.0,,,,,,,,,
1971-11-09T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,50.0,43.0,,1.0,,,,0.0,,,1924.0,,,,,,,,,
1971-11-10T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,56.0,35.0,,,,,,444.0,,,912.0,,,,,,,,,
1971-11-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,70.0,35.0,,,,,,600.0,,,1248.0,,,,,,,,,
1971-11-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,75.0,38.0,,,,,,516.0,,,1248.0,,,,,,,,,
1971-11-13T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,46.0,,,,,,618.0,,,1030.0,,,,,,,,,
1971-11-14T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,53.0,,,,,,300.0,,,1406.0,,,,,,,,,
1971-11-15T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,50.0,,,,,,474.0,,,948.0,,,,,,,,,
1971-11-16T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,76.0,44.0,,,,1.0,,612.0,,,1200.0,,,,,,,,,
1971-11-17T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,76.0,44.0,1.0,,,1.0,,612.0,1.0,,1218.0,,,,,,,,,
1971-11-18T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,71.0,56.0,1.0,1.0,,1.0,,288.0,,,1018.0,,,,,,,,,
1971-11-19T00:00:00,0.14,GHCND:USW00013897,0.0,0.0,66.0,32.0,,1.0,,1.0,,0.0,,,218.0,,,,,,,,,
1971-11-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,63.0,32.0,,,,,,534.0,,,1436.0,,,,,,,,,
1971-11-21T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,52.0,31.0,,,,,,450.0,,,818.0,,,,,,,,,
1971-11-22T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,44.0,26.0,,,,,,606.0,,,1036.0,,,,,,,,,
1971-11-23T00:00:00,0.03,GHCND:USW00013897,0.1,0.0,42.0,35.0,,1.0,,1.0,1.0,0.0,,,1042.0,,,,,,,,,
1971-11-24T00:00:00,0.21,GHCND:USW00013897,0.0,0.0,42.0,35.0,,1.0,,1.0,,6.0,,,1536.0,,,,,,,,,
1971-11-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,39.0,29.0,,,,,,96.0,,,6.0,,,,,,,,,
1971-11-26T00:00:00,0.13,GHCND:USW00013897,0.0,0.0,51.0,30.0,1.0,1.0,,1.0,,6.0,,,1906.0,,,,,,,,,
1971-11-27T00:00:00,0.04,GHCND:USW00013897,0.0,0.0,50.0,40.0,,1.0,,1.0,,0.0,,,230.0,,,,,,,,,
1971-11-28T00:00:00,0.32,GHCND:USW00013897,0.0,0.0,57.0,39.0,,1.0,,,,432.0,,,2024.0,,,,,,,,,
1971-11-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,55.0,41.0,,1.0,,1.0,,0.0,,,1348.0,,,,,,,,,
1971-11-30T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,46.0,36.0,,,,,,72.0,,,306.0,,,,,,,,,
1971-12-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,46.0,32.0,,,,,,306.0,,,1106.0,,,,,,,,,
1971-12-02T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,46.0,30.0,,,,,,186.0,,,1648.0,,,,,,,,,
1971-12-03T00:00:00,0.45,GHCND:USW00013897,0.0,0.0,39.0,34.0,,1.0,,1.0,,0.0,,,1136.0,,,,,,,,,
1971-12-04T00:00:00,0.05,GHCND:USW00013897,0.0,0.0,46.0,36.0,,1.0,,1.0,,0.0,,,2300.0,,,,,,,,,
1971-12-05T00:00:00,0.63,GHCND:USW00013897,0.0,0.0,50.0,45.0,,1.0,1.0,1.0,,0.0,,,2212.0,,,,,,,,,
1971-12-06T00:00:00,1.0,GHCND:USW00013897,0.0,0.0,61.0,50.0,,1.0,1.0,1.0,,0.0,,,1824.0,,,,,,,,,
1971-12-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,61.0,51.0,1.0,1.0,,1.0,,0.0,,,754.0,,,,,,,,,
1971-12-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,57.0,44.0,,,,1.0,,72.0,,,1200.0,,,,,,,,,
1971-12-09T00:00:00,0.88,GHCND:USW00013897,0.0,0.0,58.0,43.0,1.0,1.0,,1.0,,0.0,,,912.0,,,,,,,,,
1971-12-10T00:00:00,0.25,GHCND:USW00013897,0.0,0.0,74.0,53.0,,1.0,,1.0,,228.0,,,1030.0,,,,,,,,,
1971-12-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,40.0,,,,,,588.0,,,1006.0,,,,,,,,,
1971-12-12T00:00:00,0.02,GHCND:USW00013897,0.0,0.0,60.0,38.0,,1.0,,,,0.0,,,1400.0,,,,,,,,,
1971-12-13T00:00:00,0.02,GHCND:USW00013897,0.0,0.0,56.0,38.0,1.0,1.0,,1.0,,372.0,,,2042.0,,,,,,,,,
1971-12-14T00:00:00,0.01,GHCND:USW00013897,0.0,0.0,70.0,47.0,,1.0,,1.0,,0.0,,,2354.0,,,,,,,,,
1971-12-15T00:00:00,0.26,GHCND:USW00013897,0.0,0.0,72.0,54.0,,1.0,1.0,,,372.0,,,836.0,,,,,,,,,
1971-12-16T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,46.0,,,,,,282.0,,,2118.0,,,,,,,,,
1971-12-17T00:00:00,0.06,GHCND:USW00013897,0.0,0.0,51.0,26.0,,1.0,,1.0,,138.0,,,2106.0,,,,,,,,,
1971-12-18T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,41.0,19.0,,,,,,582.0,,,18.0,,,,,,,,,
1971-12-19T00:00:00,0.4,GHCND:USW00013897,0.0,0.0,56.0,25.0,,1.0,,1.0,,0.0,,,2212.0,,,,,,,,,
1971-12-20T00:00:00,0.03,GHCND:USW00013897,0.0,0.0,69.0,48.0,,1.0,,1.0,,228.0,,,12.0,,,,,,,,,
1971-12-21T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,52.0,39.0,1.0,,,1.0,,0.0,1.0,,1400.0,,,,,,,,,
1971-12-22T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,54.0,33.0,1.0,,,,,582.0,,,918.0,,,,,,,,,
1971-12-23T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,51.0,37.0,,,,,,36.0,,,1036.0,,,,,,,,,
1971-12-24T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,56.0,46.0,1.0,,,1.0,,0.0,,,906.0,,,,,,,,,
1971-12-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,48.0,1.0,,,1.0,,0.0,,,2148.0,,,,,,,,,
1971-12-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,70.0,52.0,,,,,,222.0,,,0.0,,,,,,,,,
1971-12-27T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,73.0,59.0,,,,,,288.0,,,1424.0,,,,,,,,,
1971-12-28T00:00:00,0.11,GHCND:USW00013897,0.0,0.0,63.0,34.0,,1.0,,,,342.0,,,348.0,,,,,,,,,
1971-12-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,63.0,30.0,1.0,,,1.0,,42.0,,,2242.0,,,,,,,,,
1971-12-30T00:00:00,1.0,GHCND:USW00013897,0.0,0.0,69.0,41.0,1.0,1.0,,1.0,,372.0,,,724.0,,,,,,,,,
1972-10-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,69.0,41.0,,,,,,708.0,,,1118.0,,,,,,,,,
1972-10-02T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,45.0,,,,1.0,,690.0,,,1312.0,,,,,,,,,
1972-10-03T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,78.0,51.0,,,,,,570.0,,,2342.0,,,,,,,,,
1972-10-04T00:00:00,0.19,GHCND:USW00013897,0.0,0.0,71.0,58.0,,1.0,,1.0,,180.0,1.0,,136.0,,,,,,,,,
1972-10-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,78.0,57.0,1.0,,,1.0,,330.0,1.0,,1342.0,,,,,,,,,
1972-10-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,80.0,55.0,1.0,,,1.0,,438.0,,,1324.0,,,,,,,,,
1972-10-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,67.0,47.0,1.0,,,1.0,,240.0,,,836.0,,,,,,,,,
1972-10-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,76.0,42.0,1.0,,,1.0,,696.0,,,1442.0,,,,,,,,,
1972-10-09T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,74.0,50.0,,,,,,678.0,,,1054.0,,,,,,,,,
1972-10-10T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,81.0,45.0,,,,,,672.0,,,1048.0,,,,,,,,,
1972-10-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,79.0,55.0,,,,,,510.0,,,818.0,,,,,,,,,
1972-10-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,83.0,59.0,,1.0,,1.0,,390.0,,,1100.0,,,,,,,,,
1972-10-13T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,73.0,64.0,1.0,1.0,,1.0,,60.0,,,654.0,,,,,,,,,
1972-10-14T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,76.0,63.0,1.0,,,1.0,,144.0,,,1906.0,,,,,,,,,
1972-10-15T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,70.0,47.0,1.0,,,1.0,,678.0,,,406.0,,,,,,,,,
1972-10-16T00:00:00,0.13,GHCND:USW00013897,0.0,0.0,76.0,48.0,1.0,1.0,1.0,1.0,,222.0,,,1048.0,,,,,,,,,
1972-10-17T00:00:00,0.02,GHCND:USW00013897,0.0,0.0,73.0,57.0,,1.0,,,,606.0,,,1354.0,,,,,,,,,
1972-10-18T00:00:00,2.33,GHCND:USW00013897,0.0,0.0,64.0,47.0,,1.0,1.0,1.0,,0.0,,,2218.0,,,,,,,,,
1972-10-19T00:00:00,0.05,GHCND:USW00013897,0.0,0.0,48.0,37.0,,1.0,,1.0,,150.0,,,1324.0,,,,,,,,,
1972-10-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,60.0,34.0,,,,,,546.0,,,842.0,,,,,,,,,
1972-10-21T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,68.0,43.0,,,,,,228.0,,,1048.0,,,,,,,,,
1972-10-22T00:00:00,0.04,GHCND:USW00013897,0.0,0.0,78.0,51.0,,1.0,,,,384.0,,,1224.0,,,,,,,,,
1972-10-23T00:00:00,0.07,GHCND:USW00013897,0.0,0.0,77.0,53.0,,1.0,,1.0,,240.0,,,200.0,,,,,,,,,
1972-10-24T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,54.0,47.0,,,,,,0.0,,,1554.0,,,,,,,,,
1972-10-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,55.0,46.0,,,,,,0.0,,,936.0,,,,,,,,,
1972-10-26T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,63.0,40.0,1.0,,,1.0,,258.0,,,930.0,,,,,,,,,
1972-10-27T00:00:00,0.5,GHCND:USW00013897,0.0,0.0,66.0,52.0,1.0,1.0,,1.0,,0.0,,,1554.0,,,,,,,,,
1972-10-28T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,63.0,57.0,,1.0,,1.0,,0.0,,,1236.0,,,,,,,,,
1972-10-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,52.0,1.0,1.0,,1.0,,18.0,,,236.0,,,,,,,,,
1972-10-30T00:00:00,0.27,GHCND:USW00013897,0.0,0.0,67.0,45.0,1.0,1.0,,1.0,,132.0,,,1106.0,,,,,,,,,
1972-10-31T00:00:00,0.46,GHCND:USW00013897,0.0,0.0,74.0,58.0,,1.0,,1.0,,12.0,,,1148.0,,,,,,,,,
1972-11-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,77.0,65.0,1.0,1.0,,,,42.0,,,2100.0,,,,,,,,,
1972-11-02T00:00:00,0.84,GHCND:USW00013897,0.0,0.0,74.0,52.0,1.0,1.0,,1.0,,258.0,,,336.0,,,,,,,,,
1972-11-03T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,68.0,45.0,,,,,,360.0,,,1336.0,,,,,,,,,
1972-11-04T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,59.0,39.0,1.0,,,1.0,,534.0,,,1300.0,,,,,,,,,
1972-11-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,67.0,36.0,,,,,,636.0,,,1336.0,,,,,,,,,
1972-11-06T00:00:00,0.02,GHCND:USW00013897,0.0,0.0,73.0,43.0,,1.0,,1.0,,462.0,,,1306.0,,,,,,,,,
1972-11-07T00:00:00,0.9,GHCND:USW00013897,0.0,0.0,62.0,50.0,,1.0,1.0,1.0,,0.0,,,124.0,,,,,,,,,
1972-11-08T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,57.0,40.0,,,,,,282.0,,,518.0,,,,,,,,,
1972-11-09T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,61.0,34.0,,,,1.0,,186.0,1.0,,900.0,,,,,,,,,
1972-11-10T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,66.0,43.0,,1.0,,,,30.0,,,1536.0,,,,,,,,,
1972-11-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,52.0,49.0,,1.0,,,,0.0,,,424.0,,,,,,,,,
1972-11-12T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,64.0,40.0,,,,1.0,,618.0,,,1200.0,,,,,,,,,
1972-11-13T00:00:00,0.16,GHCND:USW00013897,0.0,0.0,69.0,49.0,1.0,1.0,,1.0,,0.0,,,1048.0,,,,,,,,,
1972-11-14T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,63.0,41.0,,1.0,,,,0.0,,,1412.0,,,,,,,,,
1972-11-15T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,45.0,34.0,,,,,,0.0,,,248.0,,,,,,,,,
1972-11-16T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,46.0,32.0,1.0,1.0,,1.0,,0.0,,,2224.0,,,,,,,,,
1972-11-17T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,42.0,38.0,1.0,,,,,0.0,,,336.0,,,,,,,,,
1972-11-18T00:00:00,0.23,GHCND:USW00013897,0.0,0.0,45.0,36.0,1.0,1.0,,1.0,,0.0,,,854.0,,,,,,,,,
1972-11-19T00:00:00,1.03,GHCND:USW00013897,0.0,0.0,54.0,42.0,,1.0,1.0,1.0,,0.0,1.0,,1436.0,,,,,,,,,
1972-11-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,42.0,39.0,1.0,1.0,,1.0,,0.0,,,306.0,,,,,,,,,
1972-11-21T00:00:00,0.01,GHCND:USW00013897,0.0,0.0,51.0,39.0,1.0,1.0,,,,198.0,,,954.0,,,,,,,,,
1972-11-22T00:00:00,0.02,GHCND:USW00013897,0.0,0.0,42.0,36.0,1.0,1.0,,1.0,1.0,0.0,,,1730.0,,,,,,,,,
1972-11-23T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,44.0,28.0,,1.0,,1.0,1.0,336.0,,,336.0,,,,,,,,,
1972-11-24T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,49.0,19.0,,,,1.0,,522.0,,,1418.0,,,,,,,,,
1972-11-25T00:00:00,0.57,GHCND:USW00013897,0.0,0.0,46.0,36.0,,1.0,,1.0,,0.0,,,2024.0,,,,,,,,,
1972-11-26T00:00:00,0.03,GHCND:USW00013897,0.0,0.0,46.0,37.0,,1.0,,,1.0,156.0,,,1224.0,,,,,,,,,
1972-11-27T00:00:00,1.08,GHCND:USW00013897,0.0,0.0,57.0,40.0,,1.0,,1.0,,0.0,,,318.0,,,,,,,,,
1972-11-28T00:00:00,0.27,GHCND:USW00013897,0.0,0.0,46.0,34.0,,1.0,,1.0,,0.0,,,136.0,,,,,,,,,
1972-11-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,47.0,27.0,1.0,,,,,450.0,,,1048.0,,,,,,,,,
1972-11-30T00:00:00,0.06,GHCND:USW00013897,0.1,0.0,42.0,35.0,1.0,1.0,,1.0,1.0,0.0,,,2400.0,,,,,,,,,
1972-12-01T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,56.0,31.0,,,,,,594.0,,,1418.0,,,,,,,,,
1972-12-02T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,35.0,,,,,,594.0,,,1236.0,,,,,,,,,
1972-12-03T00:00:00,0.03,GHCND:USW00013897,0.0,0.0,58.0,44.0,1.0,1.0,,,,0.0,,,2148.0,,,,,,,,,
1972-12-04T00:00:00,0.2,GHCND:USW00013897,0.0,0.0,67.0,54.0,1.0,1.0,,1.0,,84.0,,,336.0,,,,,,,,,
1972-12-05T00:00:00,0.01,GHCND:USW00013897,0.0,0.0,70.0,50.0,1.0,1.0,,1.0,,24.0,,,2036.0,,,,,,,,,
1972-12-06T00:00:00,0.49,GHCND:USW00013897,0.0,0.0,65.0,25.0,,1.0,,1.0,,162.0,1.0,,348.0,,,,,,,,,
1972-12-07T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,41.0,22.0,,1.0,,,,408.0,,,854.0,,,,,,,,,
1972-12-08T00:00:00,1.5,GHCND:USW00013897,0.0,0.0,58.0,40.0,1.0,1.0,,1.0,,0.0,,,718.0,,,,,,,,,
1972-12-09T00:00:00,1.07,GHCND:USW00013897,0.0,0.0,53.0,41.0,,1.0,1.0,1.0,,0.0,,,2336.0,,,,,,,,,
1972-12-10T00:00:00,0.55,GHCND:USW00013897,0.0,0.0,48.0,29.0,1.0,1.0,1.0,1.0,,0.0,,,1448.0,,,,,,,,,
1972-12-11T00:00:00,0.18,GHCND:USW00013897,0.0,0.0,34.0,29.0,1.0,1.0,,1.0,,0.0,,,430.0,,,,,,,,,
1972-12-12T00:00:00,0.54,GHCND:USW00013897,0.0,0.0,69.0,34.0,1.0,1.0,,1.0,,264.0,,,2042.0,,,,,,,,,
1972-12-13T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,49.0,39.0,1.0,1.0,,1.0,,0.0,,,136.0,,,,,,,,,
1972-12-14T00:00:00,0.8,GHCND:USW00013897,0.0,0.0,42.0,38.0,1.0,1.0,1.0,1.0,,0.0,,,1336.0,,,,,,,,,
1972-12-15T00:00:00,0.37,GHCND:USW00013897,0.0,0.0,40.0,22.0,,1.0,,1.0,,0.0,,,2100.0,,,,,,,,,
1972-12-16T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,28.0,15.0,,,,,,582.0,,,1354.0,,,,,,,,,
1972-12-17T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,31.0,9.0,,,,,,582.0,,,30.0,,,,,,,,,
1972-12-18T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,50.0,16.0,,,,,,582.0,,,1106.0,,,,,,,,,
1972-12-19T00:00:00,0.35,GHCND:USW00013897,0.0,0.0,55.0,43.0,,1.0,,1.0,,0.0,,,1048.0,,,,,,,,,
1972-12-20T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,54.0,40.0,1.0,,,1.0,,84.0,1.0,,124.0,,,,,,,,,
1972-12-21T00:00:00,0.1,GHCND:USW00013897,0.0,0.0,50.0,42.0,1.0,1.0,,1.0,,0.0,,,1912.0,,,,,,,,,
1972-12-22T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,42.0,38.0,,1.0,,1.0,,0.0,,,300.0,,,,,,,,,
1972-12-23T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,44.0,37.0,,1.0,,1.0,,0.0,,,2248.0,,,,,,,,,
1972-12-24T00:00:00,0.13,GHCND:USW00013897,0.0,0.0,44.0,37.0,1.0,1.0,,1.0,,0.0,,,1824.0,,,,,,,,,
1972-12-25T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,44.0,36.0,1.0,,,1.0,,0.0,,,2348.0,,,,,,,,,
1972-12-26T00:00:00,0.15,GHCND:USW00013897,0.6,0.0,41.0,30.0,,1.0,,1.0,1.0,0.0,,,1336.0,,,,,,,,,
1972-12-27T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,50.0,24.0,,,,,,582.0,,,1236.0,,,,,,,,,
1972-12-28T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,62.0,32.0,,,,,,534.0,,,36.0,,,,,,,,,
1972-12-29T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,59.0,44.0,,,,,,0.0,,,1954.0,,,,,,,,,
1972-12-30T00:00:00,1.45,GHCND:USW00013897,0.0,0.0,60.0,55.0,,1.0,,1.0,,0.0,,,1200.0,,,,,,,,,
1973-10-01T00:00:00,0.15,GHCND:USW00013897,0.0,0.0,86.0,66.0,,1.0,1.0,1.0,,258.0,,,1500.0,,,,,,,,,
1973-10-02T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,84.0,63.0,,,,1.0,,564.0,,,1412.0,,,,,,,,,
1973-10-03T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,87.0,62.0,1.0,,,1.0,,504.0,,,1318.0,,,,,,,,,
1973-10-04T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,89.0,65.0,,,,,,504.0,,,948.0,,,,,,,,,
1973-10-05T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,80.0,59.0,1.0,,,,,312.0,,,1348.0,,,,,,,,,
1973-10-06T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,83.0,54.0,1.0,,,,,504.0,,,1300.0,,,,,,,,,
1973-10-07T00:00:00,1.35,GHCND:USW00013897,0.0,0.0,82.0,65.0,1.0,1.0,1.0,1.0,,102.0,,,1242.0,,,,,,,,,
1973-10-09T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,85.0,66.0,1.0,,,1.0,,414.0,,,942.0,,,,,,,,,
1973-10-10T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,86.0,65.0,1.0,,,1.0,,666.0,,,1400.0,,,,,,,,,
1973-10-11T00:00:00,0.0,GHCND:USW00013897,0.0,0.0,86.0,63.0,1.0,,,1.0,,462.0,,,1206.0,,,,,,,,,
