date,PGTM,station,PRCP,SNOW,SNWD,TMAX,TMIN,WT03,WT16,WT01,WT18,WT08,WT07,WT05,TSUN,WT02,AWND,FMTM,WDF2,WSF2,WT13,TAVG,WDF5,WSF5
1960-10-01T00:00:00,1048.0,GHCND:USW00024127,0.0,0.0,0.0,81.0,52.0,,,,,,,,,,,,,,,,,
1960-10-02T00:00:00,1124.0,GHCND:USW00024127,0.0,0.0,0.0,81.0,49.0,,,,,,,,,,,,,,,,,
1960-10-03T00:00:00,1112.0,GHCND:USW00024127,0.0,0.0,0.0,82.0,46.0,,,,,,,,,,,,,,,,,
1960-10-04T00:00:00,1018.0,GHCND:USW00024127,0.0,0.0,0.0,81.0,50.0,,,,,,,,,,,,,,,,,
1960-10-05T00:00:00,2330.0,GHCND:USW00024127,0.0,0.0,0.0,81.0,47.0,,,,,,,,,,,,,,,,,
1960-10-06T00:00:00,1106.0,GHCND:USW00024127,0.0,0.0,0.0,83.0,46.0,,,,,,,,,,,,,,,,,
1960-10-07T00:00:00,118.0,GHCND:USW00024127,0.09,0.0,0.0,83.0,58.0,1.0,1.0,,,,,,,,,,,,,,,
1960-10-08T00:00:00,106.0,GHCND:USW00024127,0.28,0.0,0.0,60.0,38.0,1.0,1.0,1.0,,,,,,,,,,,,,,
1960-10-09T00:00:00,1130.0,GHCND:USW00024127,0.46,0.0,0.0,41.0,38.0,,1.0,1.0,1.0,,,,,,,,,,,,,
1960-10-10T00:00:00,1406.0,GHCND:USW00024127,0.3,0.0,0.0,51.0,39.0,,1.0,1.0,,,,,,,,,,,,,,
1960-10-11T00:00:00,1130.0,GHCND:USW00024127,0.0,0.0,0.0,55.0,41.0,,,,,,,,,,,,,,,,,
1960-10-12T00:00:00,2342.0,GHCND:USW00024127,0.0,0.0,0.0,59.0,44.0,,,,,,,,,,,,,,,,,
1960-10-13T00:00:00,1000.0,GHCND:USW00024127,0.06,0.0,0.0,53.0,34.0,,1.0,,,,,,,,,,,,,,,
1960-10-14T00:00:00,1612.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,32.0,,,,,,,,,,,,,,,,,
1960-10-15T00:00:00,954.0,GHCND:USW00024127,0.0,0.0,0.0,61.0,33.0,,,,,,,,,,,,,,,,,
1960-10-16T00:00:00,1430.0,GHCND:USW00024127,0.0,0.0,0.0,62.0,28.0,,,,,,,,,,,,,,,,,
1960-10-17T00:00:00,1506.0,GHCND:USW00024127,0.0,0.0,0.0,64.0,30.0,,,,,,,,,,,,,,,,,
1960-10-18T00:00:00,1512.0,GHCND:USW00024127,0.0,0.0,0.0,67.0,38.0,,,,,,,,,,,,,,,,,
1960-10-19T00:00:00,1248.0,GHCND:USW00024127,0.0,0.0,0.0,67.0,35.0,,,,,,,,,,,,,,,,,
1960-10-20T00:00:00,912.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,38.0,,,,,,,,,,,,,,,,,
1960-10-21T00:00:00,1142.0,GHCND:USW00024127,0.0,0.0,0.0,71.0,41.0,,,,,,,,,,,,,,,,,
1960-10-22T00:00:00,2054.0,GHCND:USW00024127,0.0,0.0,0.0,74.0,41.0,,,,,,,,,,,,,,,,,
1960-10-23T00:00:00,1006.0,GHCND:USW00024127,0.0,0.0,0.0,73.0,40.0,,,,,,,,,,,,,,,,,
1960-10-24T00:00:00,1118.0,GHCND:USW00024127,0.0,0.0,0.0,66.0,37.0,,,,,,,,,,,,,,,,,
1960-10-25T00:00:00,42.0,GHCND:USW00024127,0.0,0.0,0.0,64.0,32.0,,,,,,,,,,,,,,,,,
1960-10-26T00:00:00,1954.0,GHCND:USW00024127,0.0,0.0,0.0,75.0,38.0,,,,,,,,,,,,,,,,,
1960-10-27T00:00:00,154.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,31.0,,,,,,,,,,,,,,,,,
1960-10-28T00:00:00,2300.0,GHCND:USW00024127,0.0,0.0,0.0,52.0,31.0,,,,,,,,,,,,,,,,,
1960-10-29T00:00:00,1148.0,GHCND:USW00024127,0.0,0.0,0.0,51.0,23.0,,1.0,,,,,,,,,,,,,,,
1960-10-30T00:00:00,1000.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,18.0,,,,,,,,,,,,,,,,,
1960-10-31T00:00:00,812.0,GHCND:USW00024127,0.0,0.0,0.0,57.0,26.0,,,,,,,,,,,,,,,,,
1960-11-01T00:00:00,1354.0,GHCND:USW00024127,0.0,0.0,0.0,63.0,34.0,,,,,,,,,,,,,,,,,
1960-11-02T00:00:00,1112.0,GHCND:USW00024127,0.0,0.0,0.0,59.0,28.0,,,,,,,,,,,,,,,,,
1960-11-03T00:00:00,1336.0,GHCND:USW00024127,0.3,0.0,0.0,48.0,38.0,,1.0,,,,,,,,,,,,,,,
1960-11-04T00:00:00,336.0,GHCND:USW00024127,0.08,0.0,0.0,42.0,29.0,,1.0,1.0,1.0,,,,,,,,,,,,,
1960-11-05T00:00:00,1412.0,GHCND:USW00024127,0.0,0.0,0.0,48.0,24.0,,,1.0,,1.0,,,,,,,,,,,,
1960-11-06T00:00:00,1524.0,GHCND:USW00024127,0.08,0.0,0.0,65.0,32.0,,1.0,,,,,,,,,,,,,,,
1960-11-07T00:00:00,618.0,GHCND:USW00024127,0.21,0.0,0.0,49.0,40.0,,1.0,1.0,1.0,,,,,,,,,,,,,
1960-11-08T00:00:00,1554.0,GHCND:USW00024127,0.03,0.0,0.0,43.0,32.0,,1.0,,1.0,,,,,,,,,,,,,
1960-11-09T00:00:00,2354.0,GHCND:USW00024127,0.0,0.0,0.0,46.0,22.0,,,1.0,,,,,,,,,,,,,,
1960-11-10T00:00:00,418.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,26.0,,,,,,,,,,,,,,,,,
1960-11-11T00:00:00,1206.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,30.0,,,,,,,,,,,,,,,,,
1960-11-12T00:00:00,1448.0,GHCND:USW00024127,0.0,0.0,0.0,59.0,38.0,,1.0,,,,,,,,,,,,,,,
1960-11-13T00:00:00,36.0,GHCND:USW00024127,0.05,0.0,0.0,54.0,36.0,,1.0,,,,,,,,,,,,,,,
1960-11-14T00:00:00,112.0,GHCND:USW00024127,0.08,0.0,0.0,44.0,33.0,,1.0,,1.0,,,,,,,,,,,,,
1960-11-15T00:00:00,348.0,GHCND:USW00024127,0.03,0.4,0.0,40.0,28.0,,,,1.0,,,,,,,,,,,,,
1960-11-16T00:00:00,400.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,35.0,,,,,,,,,,,,,,,,,
1960-11-17T00:00:00,2342.0,GHCND:USW00024127,0.0,0.0,0.0,52.0,31.0,,,,,,,,,,,,,,,,,
1960-11-18T00:00:00,1742.0,GHCND:USW00024127,0.02,0.0,0.0,52.0,32.0,,1.0,,,,,,,,,,,,,,,
1960-11-19T00:00:00,1236.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,24.0,,,,,,,,,,,,,,,,,
1960-11-20T00:00:00,1124.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,23.0,,,,,,,,,,,,,,,,,
1960-11-21T00:00:00,1836.0,GHCND:USW00024127,0.01,0.0,0.0,43.0,24.0,,1.0,,1.0,,,,,,,,,,,,,
1960-11-22T00:00:00,1006.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,19.0,,,,,,,,,,,,,,,,,
1960-11-23T00:00:00,2242.0,GHCND:USW00024127,0.0,0.0,0.0,54.0,27.0,,,,,,,,,,,,,,,,,
1960-11-24T00:00:00,1036.0,GHCND:USW00024127,0.0,0.0,0.0,63.0,47.0,,,,,,,,,,,,,,,,,
1960-11-25T00:00:00,1242.0,GHCND:USW00024127,0.0,0.0,0.0,69.0,46.0,,,,,,,,,,,,,,,,,
1960-11-26T00:00:00,2324.0,GHCND:USW00024127,0.0,0.0,0.0,58.0,46.0,,1.0,,,,,,,,,,,,,,,
1960-11-27T00:00:00,848.0,GHCND:USW00024127,0.84,4.6,0.0,51.0,31.0,,1.0,,1.0,,,,,,,,,,,,,
1960-11-28T00:00:00,2112.0,GHCND:USW00024127,0.0,0.0,2.0,36.0,20.0,,,1.0,,1.0,,,,,,,,,,,,
1960-11-29T00:00:00,642.0,GHCND:USW00024127,0.0,0.0,1.0,33.0,20.0,,,,,,,,,,,,,,,,,
1960-11-30T00:00:00,330.0,GHCND:USW00024127,0.0,0.0,1.0,44.0,23.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-01T00:00:00,2306.0,GHCND:USW00024127,0.0,0.0,0.0,56.0,23.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-02T00:00:00,54.0,GHCND:USW00024127,0.02,0.0,0.0,54.0,35.0,,1.0,,1.0,,,,,,,,,,,,,
1960-12-03T00:00:00,112.0,GHCND:USW00024127,0.11,0.6,1.0,40.0,31.0,,1.0,1.0,1.0,,,,,,,,,,,,,
1960-12-04T00:00:00,1636.0,GHCND:USW00024127,0.16,3.1,0.0,37.0,24.0,,,1.0,1.0,,,,,,,,,,,,,
1960-12-05T00:00:00,0.0,GHCND:USW00024127,0.01,0.1,2.0,26.0,15.0,,,1.0,1.0,,,,,,,,,,,,,
1960-12-06T00:00:00,1348.0,GHCND:USW00024127,0.0,0.0,1.0,29.0,15.0,,,,,,,,,,,,,,,,,
1960-12-07T00:00:00,1700.0,GHCND:USW00024127,0.0,0.0,1.0,34.0,9.0,,,,,,,,,,,,,,,,,
1960-12-08T00:00:00,618.0,GHCND:USW00024127,0.0,0.0,1.0,37.0,14.0,,,,,,,,,,,,,,,,,
1960-12-09T00:00:00,2342.0,GHCND:USW00024127,0.0,0.0,0.0,37.0,14.0,,,,,1.0,,,,,,,,,,,,
1960-12-10T00:00:00,948.0,GHCND:USW00024127,0.0,0.0,0.0,36.0,17.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-11T00:00:00,612.0,GHCND:USW00024127,0.0,0.0,0.0,37.0,17.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-12T00:00:00,2130.0,GHCND:USW00024127,0.0,0.0,0.0,37.0,17.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-13T00:00:00,2048.0,GHCND:USW00024127,0.0,0.0,0.0,36.0,17.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-14T00:00:00,524.0,GHCND:USW00024127,0.0,0.0,0.0,37.0,15.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-15T00:00:00,606.0,GHCND:USW00024127,0.0,0.0,0.0,36.0,19.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-16T00:00:00,1006.0,GHCND:USW00024127,0.0,0.0,0.0,39.0,17.0,,,,,1.0,,,,,,,,,,,,
1960-12-17T00:00:00,1554.0,GHCND:USW00024127,0.0,0.0,0.0,42.0,27.0,,1.0,,1.0,1.0,,,,,,,,,,,,
1960-12-18T00:00:00,2236.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,33.0,,1.0,,,,,,,,,,,,,,,
1960-12-19T00:00:00,18.0,GHCND:USW00024127,0.05,0.3,0.0,49.0,20.0,,,,1.0,,,,,,,,,,,,,
1960-12-20T00:00:00,824.0,GHCND:USW00024127,0.0,0.0,0.0,39.0,18.0,,,,,1.0,,,,,,,,,,,,
1960-12-21T00:00:00,142.0,GHCND:USW00024127,0.0,0.0,0.0,42.0,26.0,,,,,1.0,,,,,,,,,,,,
1960-12-22T00:00:00,842.0,GHCND:USW00024127,0.0,0.0,0.0,40.0,23.0,,,,,1.0,,,,,,,,,,,,
1960-12-23T00:00:00,1000.0,GHCND:USW00024127,0.0,0.0,0.0,42.0,20.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-24T00:00:00,1048.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,19.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-25T00:00:00,136.0,GHCND:USW00024127,0.0,0.0,0.0,44.0,20.0,,,1.0,,1.0,,,,,,,,,,,,
1960-12-26T00:00:00,1500.0,GHCND:USW00024127,0.04,0.4,0.0,42.0,26.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
1960-12-27T00:00:00,1312.0,GHCND:USW00024127,0.0,0.0,0.0,38.0,19.0,,,,1.0,,,,,,,,,,,,,
1960-12-28T00:00:00,1200.0,GHCND:USW00024127,0.0,0.0,0.0,35.0,16.0,,,,,,,,,,,,,,,,,
1960-12-29T00:00:00,1142.0,GHCND:USW00024127,0.0,0.0,0.0,32.0,15.0,,,,,1.0,,,,,,,,,,,,
1960-12-30T00:00:00,1206.0,GHCND:USW00024127,0.0,0.0,0.0,35.0,13.0,,,1.0,,1.0,,,,,,,,,,,,
1961-10-01T00:00:00,1012.0,GHCND:USW00024127,0.0,0.0,0.0,64.0,39.0,,,,,,,,,,,,,,,,,
1961-10-02T00:00:00,1218.0,GHCND:USW00024127,0.0,0.0,0.0,67.0,33.0,,,,,,,,,,,,,,,,,
1961-10-03T00:00:00,842.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,34.0,,,,,1.0,,,,,,,,,,,,
1961-10-04T00:00:00,1230.0,GHCND:USW00024127,0.0,0.0,0.0,73.0,37.0,,,,,1.0,,,,,,,,,,,,
1961-10-05T00:00:00,854.0,GHCND:USW00024127,0.0,0.0,0.0,77.0,40.0,,,,,1.0,,,,,,,,,,,,
1961-10-06T00:00:00,1136.0,GHCND:USW00024127,0.0,0.0,0.0,82.0,46.0,,,,,,,,,,,,,,,,,
1961-10-07T00:00:00,736.0,GHCND:USW00024127,0.17,0.0,0.0,57.0,39.0,,1.0,,,,,,,,,,,,,,,
1961-10-08T00:00:00,2242.0,GHCND:USW00024127,0.08,0.0,0.0,54.0,37.0,,1.0,,1.0,,,,,,,,,,,,,
1961-10-09T00:00:00,1300.0,GHCND:USW00024127,0.07,0.0,0.0,52.0,39.0,,1.0,,,,,,,,,,,,,,,
1961-10-10T00:00:00,1136.0,GHCND:USW00024127,0.03,0.0,0.0,59.0,38.0,,1.0,,,,,,,,,,,,,,,
1961-10-11T00:00:00,1048.0,GHCND:USW00024127,0.0,0.0,0.0,64.0,48.0,,,,,,,,,,,,,,,,,
1961-10-12T00:00:00,1130.0,GHCND:USW00024127,0.0,0.0,0.0,66.0,42.0,,,,,,,,,,,,,,,,,
1961-10-13T00:00:00,1306.0,GHCND:USW00024127,0.0,0.0,0.0,69.0,38.0,,,,,,,,,,,,,,,,,
1961-10-14T00:00:00,1424.0,GHCND:USW00024127,0.0,0.0,0.0,77.0,41.0,,,,,,,,,,,,,,,,,
1961-10-15T00:00:00,1230.0,GHCND:USW00024127,0.0,0.0,0.0,76.0,42.0,,,,,,,,,,,,,,,,,
1961-10-16T00:00:00,924.0,GHCND:USW00024127,0.0,0.0,0.0,77.0,43.0,,,,,,,,,,,,,,,,,
1961-10-17T00:00:00,1330.0,GHCND:USW00024127,0.0,0.0,0.0,75.0,46.0,,,,,,,,,,,,,,,,,
1961-10-18T00:00:00,1200.0,GHCND:USW00024127,0.0,0.0,0.0,66.0,35.0,,,,,,,,,,,,,,,,,
1961-10-19T00:00:00,2336.0,GHCND:USW00024127,0.0,0.0,0.0,73.0,36.0,,1.0,,,,,,,,,,,,,,,
1961-10-20T00:00:00,1018.0,GHCND:USW00024127,0.0,0.0,0.0,76.0,55.0,,,,,,,,,,,,,,,,,
1961-10-21T00:00:00,1448.0,GHCND:USW00024127,0.34,2.0,0.0,75.0,33.0,1.0,1.0,,1.0,,,,,,,,,,,,,
1961-10-22T00:00:00,206.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,29.0,,,,,,,,,,,,,,,,,
1961-10-23T00:00:00,630.0,GHCND:USW00024127,0.0,0.0,0.0,44.0,28.0,,,,,,,,,,,,,,,,,
1961-10-24T00:00:00,536.0,GHCND:USW00024127,0.0,0.0,0.0,54.0,30.0,,,,,,,,,,,,,,,,,
1961-10-25T00:00:00,2324.0,GHCND:USW00024127,0.0,0.0,0.0,61.0,26.0,,,,,,,,,,,,,,,,,
1961-10-26T00:00:00,1400.0,GHCND:USW00024127,0.0,0.0,0.0,65.0,48.0,,,,,,,,,,,,,,,,,
1961-10-27T00:00:00,2300.0,GHCND:USW00024127,0.16,0.0,0.0,52.0,39.0,,1.0,,,,,,,,,,,,,,,
1961-10-28T00:00:00,736.0,GHCND:USW00024127,0.75,6.3,1.0,39.0,28.0,,1.0,,1.0,,,,,,,,,,,,,
1961-10-29T00:00:00,1054.0,GHCND:USW00024127,0.0,0.0,3.0,40.0,23.0,,,,,,,,,,,,,,,,,
1961-10-30T00:00:00,1442.0,GHCND:USW00024127,0.0,0.0,2.0,48.0,24.0,,,,,,,,,,,,,,,,,
1961-10-31T00:00:00,1000.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,27.0,,,,,,,,,,,,,,,,,
1961-11-01T00:00:00,1218.0,GHCND:USW00024127,0.08,0.0,0.0,45.0,34.0,,1.0,,,,,,,,,,,,,,,
1961-11-02T00:00:00,30.0,GHCND:USW00024127,0.0,0.0,0.0,44.0,25.0,,,,,,,,,,,,,,,,,
1961-11-03T00:00:00,1800.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,32.0,,1.0,,,,,,,,,,,,,,,
1961-11-04T00:00:00,18.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,26.0,,1.0,,1.0,,,,,,,,,,,,,
1961-11-05T00:00:00,1236.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,20.0,,,,,,,,,,,,,,,,,
1961-11-06T00:00:00,1136.0,GHCND:USW00024127,0.0,0.0,0.0,45.0,22.0,,,,,,,,,,,,,,,,,
1961-11-07T00:00:00,1342.0,GHCND:USW00024127,0.0,0.0,0.0,46.0,19.0,,,,,1.0,,,,,,,,,,,,
1961-11-08T00:00:00,1154.0,GHCND:USW00024127,0.0,0.0,0.0,48.0,21.0,,,,,1.0,,,,,,,,,,,,
1961-11-09T00:00:00,1536.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,24.0,,,,,1.0,,,,,,,,,,,,
1961-11-10T00:00:00,1424.0,GHCND:USW00024127,0.0,0.0,0.0,59.0,26.0,,,,,1.0,,,,,,,,,,,,
1961-11-11T00:00:00,1106.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,26.0,,,,,1.0,,,,,,,,,,,,
1961-11-12T00:00:00,1454.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,22.0,,,,,,,,,,,,,,,,,
1961-11-13T00:00:00,136.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,17.0,,,,,,,,,,,,,,,,,
1961-11-14T00:00:00,1242.0,GHCND:USW00024127,0.0,0.0,0.0,45.0,18.0,,,,,,,,,,,,,,,,,
1961-11-15T00:00:00,1118.0,GHCND:USW00024127,0.4,5.0,0.0,36.0,25.0,,,1.0,1.0,,,,,,,,,,,,,
1961-11-16T00:00:00,1312.0,GHCND:USW00024127,0.0,0.0,3.0,33.0,22.0,,,1.0,1.0,,,,,,,,,,,,,
1961-11-17T00:00:00,2254.0,GHCND:USW00024127,0.15,1.5,2.0,31.0,21.0,,,,1.0,,,,,,,,,,,,,
1961-11-18T00:00:00,630.0,GHCND:USW00024127,0.0,0.0,3.0,30.0,15.0,,,,,1.0,,,,,,,,,,,,
1961-11-19T00:00:00,2348.0,GHCND:USW00024127,0.0,0.0,2.0,31.0,14.0,,,1.0,,1.0,,,,,,,,,,,,
1961-11-20T00:00:00,1012.0,GHCND:USW00024127,0.09,0.3,2.0,39.0,30.0,,1.0,,1.0,1.0,,,,,,,,,,,,
1961-11-21T00:00:00,406.0,GHCND:USW00024127,0.42,4.3,4.0,34.0,19.0,,1.0,,1.0,,,,,,,,,,,,,
1961-11-22T00:00:00,1018.0,GHCND:USW00024127,0.0,0.0,3.0,39.0,24.0,,1.0,,1.0,,,,,,,,,,,,,
1961-11-23T00:00:00,1148.0,GHCND:USW00024127,0.0,0.0,1.0,50.0,36.0,,,,,,,,,,,,,,,,,
1961-11-24T00:00:00,1406.0,GHCND:USW00024127,0.0,0.0,0.0,54.0,38.0,,,,,,,,,,,,,,,,,
1961-11-25T00:00:00,854.0,GHCND:USW00024127,0.0,0.0,0.0,48.0,42.0,,1.0,,,,,,,,,,,,,,,
1961-11-26T00:00:00,1048.0,GHCND:USW00024127,0.01,0.0,0.0,50.0,37.0,,1.0,,,,,,,,,,,,,,,
1961-11-27T00:00:00,1312.0,GHCND:USW00024127,0.0,0.0,0.0,52.0,29.0,,,,,,,,,,,,,,,,,
1961-11-28T00:00:00,1342.0,GHCND:USW00024127,0.0,0.0,0.0,51.0,28.0,,,,,1.0,,,,,,,,,,,,
1961-11-29T00:00:00,1324.0,GHCND:USW00024127,0.0,0.0,0.0,50.0,30.0,,,,,,,,,,,,,,,,,
1961-11-30T00:00:00,1448.0,GHCND:USW00024127,0.0,0.0,0.0,52.0,35.0,,1.0,,,,,,,,,,,,,,,
1961-12-01T00:00:00,1242.0,GHCND:USW00024127,0.0,0.0,0.0,54.0,30.0,,,,,,,,,,,,,,,,,
1961-12-02T00:00:00,2300.0,GHCND:USW00024127,0.07,0.0,0.0,49.0,38.0,,1.0,,,,,,,,,,,,,,,
1961-12-03T00:00:00,30.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,31.0,,1.0,,1.0,,,,,,,,,,,,,
1961-12-04T00:00:00,1254.0,GHCND:USW00024127,0.0,0.0,0.0,43.0,24.0,,,,,,,,,,,,,,,,,
1961-12-05T00:00:00,918.0,GHCND:USW00024127,0.0,0.0,0.0,49.0,29.0,,,,,,,,,,,,,,,,,
1961-12-06T00:00:00,1718.0,GHCND:USW00024127,0.0,0.0,0.0,40.0,28.0,,,,1.0,,,,,,,,,,,,,
1961-12-07T00:00:00,1348.0,GHCND:USW00024127,0.09,1.0,0.0,34.0,18.0,,,1.0,1.0,,,,,,,,,,,,,
1961-12-08T00:00:00,536.0,GHCND:USW00024127,0.09,1.0,2.0,29.0,12.0,,,,1.0,,,,,,,,,,,,,
1961-12-09T00:00:00,1224.0,GHCND:USW00024127,0.13,2.3,2.0,20.0,4.0,,,1.0,1.0,,,,,,,,,,,,,
1961-12-10T00:00:00,148.0,GHCND:USW00024127,0.0,0.0,4.0,17.0,-10.0,,,1.0,1.0,,,,,,,,,,,,,
1961-12-11T00:00:00,2330.0,GHCND:USW00024127,0.01,0.1,3.0,13.0,-7.0,,,1.0,1.0,1.0,,,,,,,,,,,,
1961-12-12T00:00:00,2354.0,GHCND:USW00024127,0.0,0.0,3.0,21.0,8.0,,,,,1.0,,,,,,,,,,,,
1961-12-13T00:00:00,1000.0,GHCND:USW00024127,0.0,0.0,3.0,27.0,5.0,,,1.0,,1.0,,,,,,,,,,,,
1961-12-14T00:00:00,842.0,GHCND:USW00024127,0.0,0.0,3.0,31.0,10.0,,,1.0,1.0,1.0,,,,,,,,,,,,
1961-12-15T00:00:00,1112.0,GHCND:USW00024127,0.0,0.2,3.0,29.0,14.0,,,1.0,1.0,1.0,,,,,,,,,,,,
1961-12-16T00:00:00,2118.0,GHCND:USW00024127,0.03,0.9,3.0,30.0,19.0,,,1.0,1.0,1.0,,,,,,,,,,,,
1961-12-17T00:00:00,918.0,GHCND:USW00024127,0.24,2.8,3.0,35.0,24.0,,,,1.0,,,,,,,,,,,,,
1961-12-18T00:00:00,2148.0,GHCND:USW00024127,0.0,0.0,5.0,33.0,22.0,,,,,,,,,,,,,,,,,
1961-12-19T00:00:00,600.0,GHCND:USW00024127,0.16,0.0,4.0,40.0,27.0,,1.0,,1.0,,,,,,,,,,,,,
1961-12-20T00:00:00,2348.0,GHCND:USW00024127,0.05,0.0,1.0,51.0,37.0,,1.0,,,,,,,,,,,,,,,
1961-12-21T00:00:00,230.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,28.0,,1.0,,1.0,,,,,,,,,,,,,
1961-12-22T00:00:00,1530.0,GHCND:USW00024127,0.0,0.0,0.0,38.0,21.0,,,,,,,,,,,,,,,,,
1961-12-23T00:00:00,1248.0,GHCND:USW00024127,0.0,0.0,0.0,39.0,23.0,,,,,1.0,,,,,,,,,,,,
1961-12-24T00:00:00,1306.0,GHCND:USW00024127,0.0,0.0,0.0,40.0,22.0,,,,,1.0,,,,,,,,,,,,
1961-12-25T00:00:00,1506.0,GHCND:USW00024127,0.01,0.2,0.0,33.0,24.0,,,1.0,1.0,1.0,,,,,,,,,,,,
1961-12-26T00:00:00,648.0,GHCND:USW00024127,0.0,0.0,0.0,35.0,22.0,,,1.0,1.0,1.0,,,,,,,,,,,,
1961-12-27T00:00:00,342.0,GHCND:USW00024127,0.0,0.0,0.0,32.0,16.0,,,,1.0,,,,,,,,,,,,,
1961-12-28T00:00:00,212.0,GHCND:USW00024127,0.0,0.0,0.0,38.0,28.0,,,,1.0,,,,,,,,,,,,,
1961-12-29T00:00:00,1854.0,GHCND:USW00024127,0.0,0.0,0.0,47.0,28.0,,,,,1.0,,,,,,,,,,,,
1961-12-30T00:00:00,1306.0,GHCND:USW00024127,0.0,0.0,0.0,45.0,25.0,,,,,,,,,,,,,,,,,
1962-10-01T00:00:00,1206.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,36.0,,,,,,,,,,,,,,,,,
1962-10-02T00:00:00,1600.0,GHCND:USW00024127,0.0,0.0,0.0,79.0,38.0,,,,,,,,,,,,,,,,,
1962-10-03T00:00:00,1136.0,GHCND:USW00024127,0.0,0.0,0.0,84.0,54.0,,,,,,,,,,,,,,,,,
1962-10-04T00:00:00,1406.0,GHCND:USW00024127,0.01,0.0,0.0,84.0,53.0,1.0,1.0,,,,,,,,,,,,,,,
1962-10-05T00:00:00,300.0,GHCND:USW00024127,0.28,0.0,0.0,61.0,49.0,1.0,1.0,,,,,,,,,,,,,,,
1962-10-06T00:00:00,2354.0,GHCND:USW00024127,0.02,0.0,0.0,64.0,47.0,,1.0,,,,,,,,,,,,,,,
1962-10-07T00:00:00,748.0,GHCND:USW00024127,0.0,0.0,0.0,70.0,46.0,,1.0,,,,,,,,,,,,,,,
1962-10-08T00:00:00,748.0,GHCND:USW00024127,0.0,0.0,0.0,74.0,52.0,,,,,,,,,,,,,,,,,
1962-10-09T00:00:00,1106.0,GHCND:USW00024127,0.0,0.0,0.0,81.0,55.0,,,,,,,,,,,,,,,,,
1962-10-10T00:00:00,1012.0,GHCND:USW00024127,0.0,0.0,0.0,81.0,63.0,,,,,,,,,,,,,,,,,
1962-10-11T00:00:00,1012.0,GHCND:USW00024127,0.0,0.0,0.0,78.0,44.0,,,,,,,,,,,,,,,,,
1962-10-12T00:00:00,1318.0,GHCND:USW00024127,0.0,0.0,0.0,78.0,57.0,,,,,,,,,,,,,,,,,
1962-10-13T00:00:00,2348.0,GHCND:USW00024127,0.0,0.0,0.0,78.0,63.0,,,,,,,,,,,,,,,,,
1962-10-14T00:00:00,836.0,GHCND:USW00024127,0.62,0.0,0.0,72.0,33.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
1962-10-15T00:00:00,1442.0,GHCND:USW00024127,0.0,0.0,0.0,53.0,34.0,,,,,,,,,,,,,,,,,
1962-10-16T00:00:00,812.0,GHCND:USW00024127,0.0,0.0,0.0,59.0,31.0,,,,,,,,,,,,,,,,,
1962-10-17T00:00:00,1712.0,GHCND:USW00024127,0.0,0.0,0.0,61.0,33.0,,,,,,,,,,,,,,,,,
1962-10-18T00:00:00,1518.0,GHCND:USW00024127,0.0,0.0,0.0,64.0,36.0,,,,,,,,,,,,,,,,,
1962-10-19T00:00:00,1536.0,GHCND:USW00024127,0.0,0.0,0.0,64.0,39.0,,,,,,,,,,,,,,,,,
1962-10-20T00:00:00,812.0,GHCND:USW00024127,0.0,0.0,0.0,63.0,35.0,,,,,,,,,,,,,,,,,
1962-10-21T00:00:00,854.0,GHCND:USW00024127,0.0,0.0,0.0,68.0,36.0,,,,,,,,,,,,,,,,,
