date,TMAX,station,TMIN,AWND,FMTM,PGTM,PRCP,TAVG,WDF2,WDF5,WSF2,WSF5,SNWD,TSUN,WT01,WT05,WT13,WT16,WT18,WT08,WT07,WT02,WT03
1997-10-01T00:00:00,66.0,GHCND:USW00094960,38.0,,,,,,,,,,,,,,,,,,,,
1997-10-02T00:00:00,81.0,GHCND:USW00094960,53.0,,,,,,,,,,,,,,,,,,,,
1997-10-03T00:00:00,89.0,GHCND:USW00094960,58.0,,,,,,,,,,,,,,,,,,,,
1997-10-04T00:00:00,75.0,GHCND:USW00094960,52.0,,,,,,,,,,,,,,,,,,,,
1997-10-05T00:00:00,77.0,GHCND:USW00094960,48.0,,,,,,,,,,,,,,,,,,,,
1997-10-06T00:00:00,61.0,GHCND:USW00094960,45.0,,,,,,,,,,,,,,,,,,,,
1997-10-07T00:00:00,84.0,GHCND:USW00094960,54.0,,,,,,,,,,,,,,,,,,,,
1997-10-08T00:00:00,75.0,GHCND:USW00094960,69.0,,,,,,,,,,,,,,,,,,,,
1997-10-09T00:00:00,70.0,GHCND:USW00094960,39.0,,,,,,,,,,,,,,,,,,,,
1997-10-10T00:00:00,69.0,GHCND:USW00094960,35.0,,,,,,,,,,,,,,,,,,,,
1997-10-11T00:00:00,79.0,GHCND:USW00094960,63.0,,,,,,,,,,,,,,,,,,,,
1997-10-12T00:00:00,72.0,GHCND:USW00094960,63.0,,,,,,,,,,,,,,,,,,,,
1997-10-13T00:00:00,63.0,GHCND:USW00094960,32.0,,,,,,,,,,,,,,,,,,,,
1997-10-14T00:00:00,48.0,GHCND:USW00094960,33.0,,,,,,,,,,,,,,,,,,,,
1997-10-15T00:00:00,62.0,GHCND:USW00094960,34.0,,,,,,,,,,,,,,,,,,,,
1997-10-16T00:00:00,61.0,GHCND:USW00094960,35.0,,,,,,,,,,,,,,,,,,,,
1997-10-17T00:00:00,63.0,GHCND:USW00094960,39.0,,,,,,,,,,,,,,,,,,,,
1997-10-18T00:00:00,67.0,GHCND:USW00094960,47.0,,,,,,,,,,,,,,,,,,,,
1997-10-19T00:00:00,56.0,GHCND:USW00094960,37.0,,,,,,,,,,,,,,,,,,,,
1997-10-20T00:00:00,50.0,GHCND:USW00094960,31.0,,,,,,,,,,,,,,,,,,,,
1997-10-21T00:00:00,41.0,GHCND:USW00094960,32.0,,,,,,,,,,,,,,,,,,,,
1997-10-22T00:00:00,44.0,GHCND:USW00094960,25.0,,,,,,,,,,,,,,,,,,,,
1997-10-23T00:00:00,46.0,GHCND:USW00094960,38.0,,,,,,,,,,,,,,,,,,,,
1997-10-24T00:00:00,42.0,GHCND:USW00094960,34.0,,,,,,,,,,,,,,,,,,,,
1997-10-25T00:00:00,38.0,GHCND:USW00094960,24.0,,,,,,,,,,,,,,,,,,,,
1997-10-26T00:00:00,38.0,GHCND:USW00094960,19.0,,,,,,,,,,,,,,,,,,,,
1997-10-27T00:00:00,41.0,GHCND:USW00094960,14.0,,,,,,,,,,,,,,,,,,,,
1997-10-28T00:00:00,51.0,GHCND:USW00094960,30.0,,,,,,,,,,,,,,,,,,,,
1997-10-29T00:00:00,52.0,GHCND:USW00094960,33.0,,,,,,,,,,,,,,,,,,,,
1997-10-30T00:00:00,51.0,GHCND:USW00094960,37.0,,,,,,,,,,,,,,,,,,,,
1997-10-31T00:00:00,59.0,GHCND:USW00094960,34.0,,,,,,,,,,,,,,,,,,,,
1997-11-01T00:00:00,45.0,GHCND:USW00094960,33.0,,,,,,,,,,,,,,,,,,,,
1997-11-02T00:00:00,35.0,GHCND:USW00094960,29.0,,,,,,,,,,,,,,,,,,,,
1997-11-03T00:00:00,33.0,GHCND:USW00094960,30.0,,,,,,,,,,,,,,,,,,,,
1997-11-04T00:00:00,34.0,GHCND:USW00094960,31.0,,,,,,,,,,,,,,,,,,,,
1997-11-05T00:00:00,37.0,GHCND:USW00094960,32.0,,,,,,,,,,,,,,,,,,,,
1997-11-06T00:00:00,45.0,GHCND:USW00094960,34.0,,,,,,,,,,,,,,,,,,,,
1997-11-07T00:00:00,44.0,GHCND:USW00094960,34.0,,,,,,,,,,,,,,,,,,,,
1997-11-08T00:00:00,42.0,GHCND:USW00094960,31.0,,,,,,,,,,,,,,,,,,,,
1997-11-09T00:00:00,40.0,GHCND:USW00094960,31.0,,,,,,,,,,,,,,,,,,,,
1997-11-10T00:00:00,31.0,GHCND:USW00094960,24.0,,,,,,,,,,,,,,,,,,,,
1997-11-11T00:00:00,28.0,GHCND:USW00094960,15.0,,,,,,,,,,,,,,,,,,,,
1997-11-12T00:00:00,28.0,GHCND:USW00094960,12.0,,,,,,,,,,,,,,,,,,,,
1997-11-13T00:00:00,32.0,GHCND:USW00094960,24.0,,,,,,,,,,,,,,,,,,,,
1997-11-14T00:00:00,34.0,GHCND:USW00094960,27.0,,,,,,,,,,,,,,,,,,,,
1997-11-15T00:00:00,27.0,GHCND:USW00094960,16.0,,,,,,,,,,,,,,,,,,,,
1997-11-16T00:00:00,22.0,GHCND:USW00094960,8.0,,,,,,,,,,,,,,,,,,,,
1997-11-17T00:00:00,32.0,GHCND:USW00094960,7.0,,,,,,,,,,,,,,,,,,,,
1997-11-18T00:00:00,25.0,GHCND:USW00094960,12.0,,,,,,,,,,,,,,,,,,,,
1997-11-19T00:00:00,26.0,GHCND:USW00094960,18.0,,,,,,,,,,,,,,,,,,,,
1997-11-20T00:00:00,29.0,GHCND:USW00094960,22.0,,,,,,,,,,,,,,,,,,,,
1997-11-21T00:00:00,32.0,GHCND:USW00094960,9.0,,,,,,,,,,,,,,,,,,,,
1997-11-22T00:00:00,32.0,GHCND:USW00094960,18.0,,,,,,,,,,,,,,,,,,,,
1997-11-23T00:00:00,21.0,GHCND:USW00094960,3.0,,,,,,,,,,,,,,,,,,,,
1997-11-24T00:00:00,32.0,GHCND:USW00094960,1.0,,,,,,,,,,,,,,,,,,,,
1997-11-25T00:00:00,43.0,GHCND:USW00094960,28.0,,,,,,,,,,,,,,,,,,,,
1997-11-26T00:00:00,39.0,GHCND:USW00094960,31.0,,,,,,,,,,,,,,,,,,,,
1997-11-27T00:00:00,45.0,GHCND:USW00094960,30.0,,,,,,,,,,,,,,,,,,,,
1997-11-28T00:00:00,45.0,GHCND:USW00094960,22.0,,,,,,,,,,,,,,,,,,,,
1997-11-29T00:00:00,37.0,GHCND:USW00094960,21.0,,,,,,,,,,,,,,,,,,,,
1997-11-30T00:00:00,34.0,GHCND:USW00094960,22.0,,,,,,,,,,,,,,,,,,,,
1997-12-01T00:00:00,34.0,GHCND:USW00094960,33.0,,,,,,,,,,,,,,,,,,,,
1997-12-02T00:00:00,36.0,GHCND:USW00094960,33.0,,,,,,,,,,,,,,,,,,,,
1997-12-03T00:00:00,34.0,GHCND:USW00094960,26.0,,,,,,,,,,,,,,,,,,,,
1997-12-04T00:00:00,31.0,GHCND:USW00094960,19.0,,,,,,,,,,,,,,,,,,,,
1997-12-05T00:00:00,27.0,GHCND:USW00094960,16.0,,,,,,,,,,,,,,,,,,,,
1997-12-06T00:00:00,32.0,GHCND:USW00094960,22.0,,,,,,,,,,,,,,,,,,,,
1997-12-07T00:00:00,28.0,GHCND:USW00094960,22.0,,,,,,,,,,,,,,,,,,,,
1997-12-08T00:00:00,28.0,GHCND:USW00094960,25.0,,,,,,,,,,,,,,,,,,,,
1997-12-09T00:00:00,29.0,GHCND:USW00094960,26.0,,,,,,,,,,,,,,,,,,,,
1997-12-10T00:00:00,34.0,GHCND:USW00094960,23.0,,,,,,,,,,,,,,,,,,,,
1997-12-11T00:00:00,30.0,GHCND:USW00094960,24.0,,,,,,,,,,,,,,,,,,,,
1997-12-12T00:00:00,32.0,GHCND:USW00094960,19.0,,,,,,,,,,,,,,,,,,,,
1997-12-13T00:00:00,37.0,GHCND:USW00094960,24.0,,,,,,,,,,,,,,,,,,,,
1997-12-14T00:00:00,44.0,GHCND:USW00094960,22.0,,,,,,,,,,,,,,,,,,,,
1997-12-15T00:00:00,46.0,GHCND:USW00094960,28.0,,,,,,,,,,,,,,,,,,,,
1997-12-16T00:00:00,45.0,GHCND:USW00094960,22.0,,,,,,,,,,,,,,,,,,,,
1997-12-17T00:00:00,45.0,GHCND:USW00094960,20.0,,,,,,,,,,,,,,,,,,,,
1997-12-18T00:00:00,48.0,GHCND:USW00094960,29.0,,,,,,,,,,,,,,,,,,,,
1997-12-19T00:00:00,36.0,GHCND:USW00094960,24.0,,,,,,,,,,,,,,,,,,,,
1997-12-20T00:00:00,32.0,GHCND:USW00094960,17.0,,,,,,,,,,,,,,,,,,,,
1997-12-21T00:00:00,33.0,GHCND:USW00094960,18.0,,,,,,,,,,,,,,,,,,,,
1997-12-22T00:00:00,31.0,GHCND:USW00094960,27.0,,,,,,,,,,,,,,,,,,,,
1997-12-23T00:00:00,31.0,GHCND:USW00094960,24.0,,,,,,,,,,,,,,,,,,,,
1997-12-24T00:00:00,26.0,GHCND:USW00094960,23.0,,,,,,,,,,,,,,,,,,,,
1997-12-25T00:00:00,27.0,GHCND:USW00094960,19.0,,,,,,,,,,,,,,,,,,,,
1997-12-26T00:00:00,34.0,GHCND:USW00094960,12.0,,,,,,,,,,,,,,,,,,,,
1997-12-27T00:00:00,32.0,GHCND:USW00094960,7.0,,,,,,,,,,,,,,,,,,,,
1997-12-28T00:00:00,31.0,GHCND:USW00094960,21.0,,,,,,,,,,,,,,,,,,,,
1997-12-29T00:00:00,25.0,GHCND:USW00094960,18.0,,,,,,,,,,,,,,,,,,,,
1997-12-30T00:00:00,27.0,GHCND:USW00094960,7.0,,,,,,,,,,,,,,,,,,,,
1998-10-01T00:00:00,57.0,GHCND:USW00094960,37.0,5.8,1421.0,1328.0,0.0,47.0,270.0,270.0,14.1,17.0,,,,,,,,,,,
1998-10-02T00:00:00,52.0,GHCND:USW00094960,35.0,4.5,1541.0,1540.0,0.0,44.0,50.0,50.0,11.0,15.0,,,,,,,,,,,
1998-10-03T00:00:00,59.0,GHCND:USW00094960,42.0,7.4,1117.0,1038.0,0.0,51.0,70.0,90.0,16.1,21.0,,,,,,,,,,,
1998-10-04T00:00:00,57.0,GHCND:USW00094960,47.0,14.1,2341.0,2259.0,0.04,52.0,110.0,90.0,23.9,32.0,,,,,,,,,,,
1998-10-05T00:00:00,60.0,GHCND:USW00094960,51.0,11.9,46.0,2356.0,0.07,56.0,100.0,100.0,23.0,32.0,,,,,,,,,,,
1998-10-06T00:00:00,55.0,GHCND:USW00094960,47.0,9.6,2244.0,2117.0,0.01,51.0,260.0,260.0,15.0,21.0,,,,,,,,,,,
1998-10-07T00:00:00,57.0,GHCND:USW00094960,36.0,7.4,639.0,640.0,0.0,47.0,310.0,320.0,17.9,21.0,,,,,,,,,,,
1998-10-08T00:00:00,60.0,GHCND:USW00094960,31.0,5.8,2130.0,2115.0,0.0,46.0,160.0,160.0,14.1,17.0,,,,,,,,,,,
1998-10-09T00:00:00,69.0,GHCND:USW00094960,45.0,10.3,1201.0,1406.0,0.0,57.0,160.0,150.0,17.9,21.9,,,,,,,,,,,
1998-10-10T00:00:00,71.0,GHCND:USW00094960,46.0,6.9,1506.0,1547.0,0.0,59.0,160.0,140.0,15.0,17.9,,,,,,,,,,,
1998-10-11T00:00:00,66.0,GHCND:USW00094960,49.0,11.6,1925.0,1926.0,0.05,58.0,270.0,260.0,25.1,30.0,,,,,,,,,,,
1998-10-12T00:00:00,50.0,GHCND:USW00094960,37.0,12.5,854.0,816.0,0.0,44.0,270.0,260.0,21.0,30.0,,,,,,,,,,,
1998-10-13T00:00:00,50.0,GHCND:USW00094960,31.0,6.9,327.0,147.0,0.0,41.0,320.0,320.0,15.0,25.1,,,,,,,,,,,
1998-10-14T00:00:00,53.0,GHCND:USW00094960,29.0,6.7,1344.0,1247.0,0.12,41.0,90.0,160.0,16.1,19.9,,,,,,,,,,,
1998-10-15T00:00:00,61.0,GHCND:USW00094960,46.0,9.8,2342.0,2327.0,0.18,54.0,160.0,170.0,19.9,25.9,,,,,,,,,,,
1998-10-16T00:00:00,65.0,GHCND:USW00094960,60.0,8.9,2357.0,2356.0,0.88,63.0,150.0,160.0,21.9,28.0,,,,,,,,,,,
1998-10-17T00:00:00,71.0,GHCND:USW00094960,42.0,11.9,2237.0,2209.0,0.34,57.0,290.0,300.0,19.9,25.9,,,,,,,,,,,
1998-10-18T00:00:00,53.0,GHCND:USW00094960,40.0,12.1,403.0,454.0,0.04,47.0,280.0,280.0,23.9,29.1,,,,,,,,,,,
1998-10-19T00:00:00,56.0,GHCND:USW00094960,37.0,12.1,1333.0,1333.0,0.0,47.0,270.0,270.0,28.0,36.0,,,,,,,,,,,
1998-10-20T00:00:00,55.0,GHCND:USW00094960,31.0,4.7,1239.0,1239.0,0.0,43.0,270.0,270.0,14.1,15.0,,,,,,,,,,,
1998-10-21T00:00:00,53.0,GHCND:USW00094960,32.0,4.0,1623.0,1404.0,0.0,43.0,270.0,320.0,11.0,15.0,,,,,,,,,,,
1998-10-23T00:00:00,67.0,GHCND:USW00094960,44.0,10.5,1424.0,1141.0,0.0,56.0,180.0,230.0,17.0,23.9,,,,,,,,,,,
1998-10-24T00:00:00,66.0,GHCND:USW00094960,47.0,7.2,934.0,2101.0,0.0,57.0,190.0,180.0,14.1,17.0,,,,,,,,,,,
1998-10-25T00:00:00,67.0,GHCND:USW00094960,45.0,6.0,1345.0,1345.0,0.0,56.0,160.0,170.0,14.1,16.1,,,,,,,,,,,
1998-10-26T00:00:00,63.0,GHCND:USW00094960,45.0,3.1,212.0,232.0,0.0,54.0,290.0,290.0,10.1,11.0,,,,,,,,,,,
1998-10-27T00:00:00,67.0,GHCND:USW00094960,44.0,5.4,1530.0,1529.0,0.39,56.0,290.0,290.0,14.1,17.0,,,,,,,,,,,
1998-10-28T00:00:00,63.0,GHCND:USW00094960,35.0,4.9,2338.0,2321.0,0.0,49.0,100.0,100.0,11.0,16.1,,,,,,,,,,,
1998-10-29T00:00:00,55.0,GHCND:USW00094960,48.0,11.0,1102.0,729.0,0.21,52.0,120.0,130.0,17.9,25.1,,,,,,,,,,,
1998-10-30T00:00:00,54.0,GHCND:USW00094960,45.0,11.2,1415.0,706.0,0.0,50.0,300.0,270.0,17.0,21.0,,,,,,,,,,,
1998-10-31T00:00:00,47.0,GHCND:USW00094960,41.0,5.6,4.0,20.0,0.0,44.0,350.0,340.0,14.1,16.1,,,,,,,,,,,
1998-11-01T00:00:00,54.0,GHCND:USW00094960,38.0,6.7,1614.0,1508.0,0.0,46.0,60.0,50.0,13.0,19.9,,,,,,,,,,,
1998-11-02T00:00:00,45.0,GHCND:USW00094960,30.0,10.1,1544.0,908.0,0.0,38.0,50.0,80.0,17.0,23.0,,,,,,,,,,,
1998-11-03T00:00:00,42.0,GHCND:USW00094960,25.0,8.5,1337.0,1336.0,0.0,34.0,20.0,20.0,17.0,21.0,,,,,,,,,,,
1998-11-04T00:00:00,37.0,GHCND:USW00094960,25.0,3.8,1422.0,2.0,0.0,31.0,350.0,20.0,10.1,14.1,,,,,,,,,,,
1998-11-05T00:00:00,32.0,GHCND:USW00094960,20.0,4.5,1438.0,1326.0,0.0,26.0,320.0,340.0,8.9,13.0,,,,,,,,,,,
1998-11-06T00:00:00,32.0,GHCND:USW00094960,26.0,2.9,644.0,645.0,0.0,29.0,360.0,10.0,8.9,10.1,,,,,,,,,,,
1998-11-07T00:00:00,37.0,GHCND:USW00094960,26.0,2.7,1230.0,1230.0,0.0,32.0,110.0,110.0,10.1,13.0,,,,,,,,,,,
1998-11-08T00:00:00,36.0,GHCND:USW00094960,30.0,3.6,2147.0,2005.0,0.01,33.0,160.0,150.0,8.9,11.0,,,,,,,,,,,
1998-11-09T00:00:00,40.0,GHCND:USW00094960,32.0,9.4,1239.0,1557.0,0.49,36.0,110.0,100.0,17.0,21.0,,,,,,,,,,,
1998-11-10T00:00:00,43.0,GHCND:USW00094960,33.0,17.0,1823.0,2037.0,0.87,38.0,290.0,280.0,38.0,49.0,,,,,,,,,,,
1998-11-11T00:00:00,36.0,GHCND:USW00094960,28.0,15.7,43.0,307.0,0.0,32.0,290.0,280.0,31.1,40.9,,,,,,,,,,,
1998-11-12T00:00:00,32.0,GHCND:USW00094960,18.0,6.0,1424.0,1115.0,0.0,25.0,300.0,290.0,13.0,17.9,,,,,,,,,,,
1998-11-13T00:00:00,44.0,GHCND:USW00094960,27.0,9.4,1028.0,945.0,0.0,36.0,220.0,210.0,15.0,19.9,,,,,,,,,,,
1998-11-14T00:00:00,44.0,GHCND:USW00094960,30.0,13.2,1246.0,1245.0,0.0,37.0,330.0,330.0,23.9,29.1,,,,,,,,,,,
1998-11-15T00:00:00,38.0,GHCND:USW00094960,27.0,8.9,1732.0,1733.0,0.0,33.0,150.0,160.0,25.9,31.1,,,,,,,,,,,
1998-11-16T00:00:00,38.0,GHCND:USW00094960,31.0,6.9,1057.0,1054.0,0.0,35.0,360.0,20.0,14.1,17.0,,,,,,,,,,,
1998-11-17T00:00:00,38.0,GHCND:USW00094960,30.0,4.7,2326.0,2320.0,0.01,34.0,110.0,150.0,11.0,17.9,,,,,,,,,,,
1998-11-18T00:00:00,47.0,GHCND:USW00094960,32.0,13.9,2325.0,2324.0,0.31,40.0,260.0,270.0,25.9,36.9,,,,,,,,,,,
1998-11-19T00:00:00,32.0,GHCND:USW00094960,21.0,16.1,807.0,512.0,0.0,27.0,290.0,250.0,23.9,31.1,,,,,,,,,,,
1998-11-20T00:00:00,29.0,GHCND:USW00094960,17.0,6.7,940.0,940.0,0.0,23.0,340.0,340.0,16.1,19.9,,,,,,,,,,,
1998-11-21T00:00:00,46.0,GHCND:USW00094960,18.0,11.9,1210.0,1017.0,0.0,32.0,150.0,150.0,21.9,25.9,,,,,,,,,,,
1998-11-22T00:00:00,56.0,GHCND:USW00094960,37.0,6.9,1036.0,1046.0,0.0,47.0,200.0,210.0,15.0,17.9,,,,,,,,,,,
1998-11-23T00:00:00,50.0,GHCND:USW00094960,34.0,11.0,241.0,239.0,0.0,42.0,310.0,300.0,23.9,34.0,,,,,,,,,,,
1998-11-24T00:00:00,51.0,GHCND:USW00094960,26.0,10.7,1619.0,1615.0,0.0,39.0,160.0,140.0,25.9,33.1,,,,,,,,,,,
1998-11-25T00:00:00,51.0,GHCND:USW00094960,37.0,11.0,1442.0,1519.0,0.0,44.0,270.0,270.0,21.0,25.1,,,,,,,,,,,
1998-11-26T00:00:00,58.0,GHCND:USW00094960,27.0,4.3,1454.0,122.0,0.0,43.0,240.0,260.0,13.0,16.1,,,,,,,,,,,
1998-11-27T00:00:00,62.0,GHCND:USW00094960,29.0,3.8,1257.0,1256.0,0.0,46.0,160.0,160.0,13.0,14.1,,,,,,,,,,,
1998-11-28T00:00:00,54.0,GHCND:USW00094960,26.0,2.9,2009.0,2006.0,0.0,40.0,160.0,150.0,13.0,16.1,,,,,,,,,,,
1998-11-29T00:00:00,60.0,GHCND:USW00094960,48.0,7.6,2345.0,2338.0,0.0,54.0,300.0,310.0,15.0,17.9,,,,,,,,,,,
1998-11-30T00:00:00,48.0,GHCND:USW00094960,33.0,11.9,810.0,803.0,0.0,41.0,310.0,320.0,21.0,28.0,,,,,,,,,,,
1998-12-01T00:00:00,67.0,GHCND:USW00094960,28.0,8.9,1506.0,1505.0,0.0,48.0,230.0,220.0,23.9,29.1,,,,,,,,,,,
1998-12-02T00:00:00,59.0,GHCND:USW00094960,32.0,3.1,2229.0,2222.0,0.0,46.0,190.0,200.0,10.1,14.1,,,,,,,,,,,
1998-12-03T00:00:00,60.0,GHCND:USW00094960,32.0,2.0,1230.0,1230.0,0.0,46.0,310.0,310.0,10.1,11.0,,,,,,,,,,,
1998-12-04T00:00:00,49.0,GHCND:USW00094960,29.0,6.7,1519.0,1516.0,0.44,39.0,90.0,70.0,14.1,19.9,,,,,,,,,,,
1998-12-05T00:00:00,53.0,GHCND:USW00094960,30.0,8.1,2100.0,2347.0,0.13,42.0,300.0,290.0,17.9,23.0,,,,,,,,,,,
1998-12-06T00:00:00,31.0,GHCND:USW00094960,20.0,7.2,309.0,318.0,0.0,26.0,300.0,310.0,19.9,21.9,,,,,,,,,,,
1998-12-07T00:00:00,40.0,GHCND:USW00094960,17.0,5.4,1531.0,2234.0,0.0,29.0,200.0,210.0,11.0,14.1,,,,,,,,,,,
1998-12-08T00:00:00,42.0,GHCND:USW00094960,22.0,5.4,1323.0,855.0,0.0,32.0,240.0,260.0,13.0,16.1,,,,,,,,,,,
1998-12-09T00:00:00,41.0,GHCND:USW00094960,22.0,5.6,1522.0,1801.0,0.0,32.0,250.0,270.0,13.0,15.0,,,,,,,,,,,
1998-12-10T00:00:00,38.0,GHCND:USW00094960,20.0,8.9,2231.0,2058.0,0.0,29.0,230.0,230.0,15.0,19.9,,,,,,,,,,,
1998-12-11T00:00:00,44.0,GHCND:USW00094960,29.0,9.4,55.0,54.0,0.0,37.0,230.0,230.0,17.0,21.0,,,,,,,,,,,
1998-12-12T00:00:00,47.0,GHCND:USW00094960,20.0,2.7,1442.0,1442.0,0.0,34.0,220.0,210.0,8.1,8.1,,,,,,,,,,,
1998-12-13T00:00:00,49.0,GHCND:USW00094960,27.0,1.8,1057.0,1055.0,0.0,38.0,40.0,30.0,8.1,8.9,,,,,,,,,,,
1998-12-14T00:00:00,55.0,GHCND:USW00094960,25.0,11.4,1533.0,1247.0,0.0,40.0,200.0,220.0,21.9,29.1,,,,,,,,,,,
1998-12-15T00:00:00,43.0,GHCND:USW00094960,28.0,8.9,1022.0,1022.0,0.0,36.0,300.0,300.0,17.0,21.0,,,,,,,,,,,
1998-12-16T00:00:00,33.0,GHCND:USW00094960,24.0,4.7,2239.0,2238.0,0.05,29.0,300.0,300.0,11.0,14.1,,,,,,,,,,,
1998-12-17T00:00:00,29.0,GHCND:USW00094960,18.0,8.3,2207.0,2203.0,0.0,24.0,140.0,130.0,23.0,30.0,,,,,,,,,,,
1998-12-18T00:00:00,33.0,GHCND:USW00094960,25.0,12.5,420.0,419.0,0.0,29.0,150.0,150.0,28.0,31.1,,,,,,,,,,,
1998-12-19T00:00:00,25.0,GHCND:USW00094960,7.0,11.6,218.0,216.0,0.0,16.0,310.0,310.0,21.0,25.1,,,,,,,,,,,
1998-12-20T00:00:00,10.0,GHCND:USW00094960,3.0,7.6,2317.0,2316.0,0.0,7.0,300.0,300.0,16.1,17.9,,,,,,,,,,,
1998-12-21T00:00:00,3.0,GHCND:USW00094960,-5.0,12.5,2339.0,2346.0,0.0,-1.0,290.0,300.0,21.9,28.0,,,,,,,,,,,
1998-12-22T00:00:00,12.0,GHCND:USW00094960,-8.0,10.7,20.0,32.0,0.0,2.0,280.0,280.0,21.9,25.9,,,,,,,,,,,
1998-12-23T00:00:00,12.0,GHCND:USW00094960,5.0,10.3,1314.0,1505.0,0.0,9.0,260.0,270.0,21.0,23.9,,,,,,,,,,,
1998-12-24T00:00:00,16.0,GHCND:USW00094960,3.0,9.4,1429.0,1005.0,0.0,10.0,240.0,260.0,17.0,23.0,,,,,,,,,,,
1998-12-25T00:00:00,21.0,GHCND:USW00094960,7.0,7.2,2157.0,2117.0,0.0,14.0,290.0,300.0,13.0,16.1,,,,,,,,,,,
1998-12-26T00:00:00,22.0,GHCND:USW00094960,0.0,7.8,2019.0,2234.0,0.0,11.0,150.0,140.0,15.0,17.0,,,,,,,,,,,
1998-12-27T00:00:00,28.0,GHCND:USW00094960,6.0,10.3,605.0,1044.0,0.0,17.0,300.0,290.0,23.0,25.9,,,,,,,,,,,
1998-12-28T00:00:00,39.0,GHCND:USW00094960,4.0,12.1,1707.0,1707.0,0.0,22.0,190.0,190.0,31.1,40.9,,,,,,,,,,,
1998-12-29T00:00:00,27.0,GHCND:USW00094960,-8.0,15.0,131.0,127.0,0.0,10.0,330.0,340.0,28.0,34.0,,,,,,,,,,,
1998-12-30T00:00:00,4.0,GHCND:USW00094960,-12.0,4.3,2306.0,2243.0,0.0,-4.0,280.0,280.0,10.1,13.0,,,,,,,,,,,
1998-10-22T00:00:00,,GHCND:USW00094960,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,
2000-10-01T00:00:00,72.0,GHCND:USW00094960,54.0,5.8,2348.0,2356.0,0.0,63.0,320.0,210.0,14.1,17.9,,0.0,,,,,,,,,
2000-10-02T00:00:00,68.0,GHCND:USW00094960,47.0,8.1,452.0,424.0,0.0,58.0,300.0,320.0,17.0,21.9,,0.0,,,,,,,,,
2000-10-03T00:00:00,59.0,GHCND:USW00094960,41.0,6.0,2202.0,2201.0,0.0,50.0,320.0,320.0,13.0,15.0,,0.0,,,,,,,,,
2000-10-04T00:00:00,55.0,GHCND:USW00094960,32.0,3.6,1425.0,1426.0,0.0,44.0,330.0,330.0,10.1,12.1,,0.0,,,,,,,,,
2000-10-05T00:00:00,49.0,GHCND:USW00094960,33.0,8.5,1525.0,1716.0,0.0,41.0,320.0,330.0,21.9,25.9,,0.0,,,,,,,,,
2000-10-06T00:00:00,45.0,GHCND:USW00094960,29.0,12.5,1405.0,1404.0,0.0,37.0,310.0,300.0,23.0,30.0,,0.0,,,,,,,,,
2000-10-07T00:00:00,41.0,GHCND:USW00094960,31.0,10.1,1137.0,1138.0,0.0,36.0,330.0,320.0,17.0,19.9,,0.0,,,,,,,,,
2000-10-08T00:00:00,48.0,GHCND:USW00094960,25.0,6.3,1444.0,1443.0,0.0,37.0,280.0,280.0,16.1,19.9,,0.0,,,,,,,,,
2000-10-09T00:00:00,59.0,GHCND:USW00094960,23.0,4.5,1300.0,1300.0,0.0,41.0,250.0,240.0,15.0,17.9,,0.0,,,,,,,,,
2000-10-10T00:00:00,65.0,GHCND:USW00094960,29.0,6.0,1302.0,1302.0,0.0,47.0,190.0,180.0,15.0,17.0,,0.0,,,,,,,,,
2000-10-11T00:00:00,69.0,GHCND:USW00094960,29.0,7.6,1515.0,1450.0,0.0,49.0,170.0,180.0,19.9,23.9,,,,,,,,,,,
2000-10-12T00:00:00,74.0,GHCND:USW00094960,47.0,8.5,1432.0,1636.0,0.0,61.0,170.0,160.0,17.9,23.9,,,,,,,,,,,
2000-10-13T00:00:00,76.0,GHCND:USW00094960,60.0,7.8,1210.0,2345.0,0.0,68.0,170.0,240.0,15.0,17.9,,,,,,,,,,,
2000-10-14T00:00:00,62.0,GHCND:USW00094960,47.0,10.7,1423.0,1128.0,0.0,55.0,310.0,310.0,17.9,23.0,,,,,,,,,,,
2000-10-15T00:00:00,48.0,GHCND:USW00094960,34.0,3.1,135.0,1318.0,0.0,41.0,330.0,270.0,8.9,10.1,,,,,,,,,,,
2000-10-16T00:00:00,56.0,GHCND:USW00094960,28.0,2.2,1115.0,1246.0,0.01,42.0,160.0,240.0,12.1,14.1,,0.0,,,,,,,,,
2000-10-17T00:00:00,69.0,GHCND:USW00094960,45.0,5.8,1338.0,1338.0,0.02,57.0,230.0,220.0,14.1,15.0,,0.0,,,,,,,,,
2000-10-18T00:00:00,69.0,GHCND:USW00094960,37.0,2.0,3.0,3.0,0.0,53.0,230.0,230.0,10.1,14.1,,,,,,,,,,,
2000-10-19T00:00:00,85.0,GHCND:USW00094960,50.0,11.9,1427.0,1500.0,0.0,68.0,220.0,220.0,25.1,34.9,,0.0,,,,,,,,,
2000-10-20T00:00:00,70.0,GHCND:USW00094960,35.0,7.6,1642.0,1518.0,0.0,53.0,330.0,330.0,16.1,21.0,,0.0,,,,,,,,,
2000-10-21T00:00:00,66.0,GHCND:USW00094960,29.0,6.3,2357.0,1313.0,0.0,48.0,140.0,80.0,14.1,19.9,,0.0,,,,,,,,,
2000-10-22T00:00:00,67.0,GHCND:USW00094960,50.0,7.2,254.0,313.0,0.25,59.0,130.0,130.0,14.1,17.9,,0.0,,,,,,,,,
